task	split	trial	idx	truth	formF	sha256
timbredisc	adv	r2a_timbredisc_200244	200244	RICH	DARK	f6509b7a434434906b53c2aa9938bce563bccb4406cbbf31a67bf788bfff927a
timbredisc	adv	r2a_timbredisc_200246	200246	RICH	BRIGHT	8f90be3b9e380e60ac6bd8f2405cec1d54d9c968598e29081c8ea681eabfceb7
timbredisc	adv	r2a_timbredisc_200247	200247	RICH	PURE	b8dd8ef2c2e9668771404065a77beadbba4936bd5c00db725d8d920acae3e7b7
timbredisc	adv	r2a_timbredisc_200248	200248	RICH	BRIGHT	9a8826eb6180804d9aef2db87e1d10ff035bfd37537c07f3ad40d0177be5a78a
timbredisc	adv	r2a_timbredisc_200249	200249	PURE	BRIGHT	fbad516f06090be417927963aee136f603ab1a007fc4d0a11bc72da85724b7b8
timbredisc	adv	r2a_timbredisc_200250	200250	RICH	PURE	f581d315253a3f511fd605dac045d128731078152ef5b4427b8459b5b2bdd3fe
timbredisc	adv	r2a_timbredisc_200251	200251	RICH	BRIGHT	5018fc70b629d83ee3ee7c17e8325da78322ec3f963a88fa1e9a21881ef18269
timbredisc	adv	r2a_timbredisc_200253	200253	RICH	PURE	080620f974d0f2de64c88dc817fd5da607fff512168141454793e0acaf5e5a0c
timbredisc	adv	r2a_timbredisc_200255	200255	DARK	PURE	8126684e9a46d79dcfa64d81418de86a963937ea04dc21f3e974525e1cc65715
timbredisc	adv	r2a_timbredisc_200256	200256	RICH	PURE	ec1b5ed1c139bfed1e3c413441b6c99ed469d10863dcd5267544585d4ab3fa7a
timbredisc	adv	r2a_timbredisc_200258	200258	DARK	RICH	f6bfb60ceae717bf04894c73e0d205f9165a94653afa7320168ee6e9511ae4bd
timbredisc	adv	r2a_timbredisc_200259	200259	RICH	PURE	823ccac11ce06b97e22084cd0001fbf16fd0f8e04561983955c7bbf567a13059
timbredisc	adv	r2a_timbredisc_200260	200260	DARK	PURE	d93798e8330abfefa44db610c5b3c641c0aa8f1a91451c842efb25950a0e8554
timbredisc	adv	r2a_timbredisc_200261	200261	DARK	RICH	f0fc754decc919da21028b6eb3c43cf08b366c5f04b3754ce1f7d870e394a4c7
timbredisc	adv	r2a_timbredisc_200262	200262	RICH	PURE	603749f74bc6301210f055fad2a085d88f05cf5070ab0789280672c34847e18c
timbredisc	adv	r2a_timbredisc_200265	200265	RICH	PURE	949378c97402dae13886848c8bce2fcf916d9e4b8cf96472854efb0417d77334
timbredisc	adv	r2a_timbredisc_200266	200266	RICH	PURE	a5d3f2b31a34bc414ff7eb01c9bca67f4bd216204b1a66e48d7a4edebe324cf3
timbredisc	adv	r2a_timbredisc_200268	200268	RICH	PURE	ff11f77e0e8782fcec854f6c7b9770f5627f3873480948a5c6e72bba3b627acf
timbredisc	adv	r2a_timbredisc_200270	200270	DARK	PURE	6468bbf97722a979c610a5fa6b681bc17bd0c916a51697a7ae696c87ef49201a
timbredisc	adv	r2a_timbredisc_200271	200271	RICH	PURE	f248496f00a67c09e5a5e2e2b405f6b8ffec0987a50d431c0d2c57581d08d352
timbredisc	adv	r2a_timbredisc_200272	200272	BRIGHT	PURE	6bca2966b2a84d37130cde5cf71783f077a234e35e32accc99e9e36a69237215
timbredisc	adv	r2a_timbredisc_200273	200273	RICH	BRIGHT	227f8cdb540fe65f47e30a237a16b79a7676a2c356ea0719c32385de54181bf0
timbredisc	adv	r2a_timbredisc_200274	200274	RICH	PURE	11cffffdb1d9a700ff9fdd6ad01cd60f3989ddd84e5e3e381f367c16f67e8583
timbredisc	adv	r2a_timbredisc_200276	200276	RICH	BRIGHT	f243cae195b8f2a8c95c61739178dc1ef2c289382ec8af2d89df2148fcd2985b
timbredisc	adv	r2a_timbredisc_200277	200277	RICH	PURE	32db68c2bb81b63e6a6f0797eb65cbf4f3b7fc3f5a56c2ff3be1f6c3f9507f02
timbredisc	adv	r2a_timbredisc_200278	200278	DARK	PURE	1f1c13efd04183b6f54813320ed79053750579da28b063de32333ac6d352534d
timbredisc	adv	r2a_timbredisc_200280	200280	RICH	PURE	7b2032e3b0059d30c6841e0019fe2cc57b37f47a43c7cceed28e2aef5a30811c
timbredisc	adv	r2a_timbredisc_200281	200281	RICH	BRIGHT	0e26cf893bfaf7685c761bef433b597d372a851bfe349cd7d71a81878a42861d
timbredisc	adv	r2a_timbredisc_200282	200282	RICH	BRIGHT	28444811a885e93a6abffc7d858abae463ded6e0f986d9ea3eda4daa1a66d04e
timbredisc	adv	r2a_timbredisc_200283	200283	RICH	DARK	1c55373730cbd96e1010b48aa10e3cb91116bdaa9b6686549689ec89c1280411
timbredisc	adv	r2a_timbredisc_200284	200284	DARK	PURE	93c77eb0e2a20de8b4e28ca987553236a9da530ba2cea93bddfa507083e3ec73
timbredisc	adv	r2a_timbredisc_200286	200286	RICH	DARK	6e1333e9df1fe73a03a50062060a9c35e62ae13f32e49c28c86db37da538b574
timbredisc	adv	r2a_timbredisc_200287	200287	RICH	BRIGHT	606886b9a2ff5b0e976cf5cf2e2518f394e3cb46fe6071e4648dfb7e7195251f
timbredisc	adv	r2a_timbredisc_200289	200289	RICH	PURE	5c6b17f16b68e0bcbfdbd60ded4fe17298373a94d7b1a3a32f0c378270a6ec25
timbredisc	adv	r2a_timbredisc_200291	200291	RICH	BRIGHT	d8979ccd7aadc5f29b7f1d46057491bd25899f8633178a30577d8a708668fd4b
timbredisc	adv	r2a_timbredisc_200292	200292	RICH	PURE	f80298e3a9f3f436eec3f8788d06aaa4e65a67b6e1152ff6626828af8e82203f
timbredisc	adv	r2a_timbredisc_200293	200293	RICH	PURE	1d118db2018d379b6f3ac173a5b20ce776a6205717455ebce5e4aec6aeadb73e
timbredisc	adv	r2a_timbredisc_200294	200294	DARK	RICH	467b1465c4c642187aaa8e0c92fa5faa181e0a93f279eb82ed534f541aa6b9ae
timbredisc	adv	r2a_timbredisc_200295	200295	RICH	PURE	bf69bc32bc9af1ef596ee7330e7dbcd90fa8c85a5a0f5475770c8d735113ff83
timbredisc	adv	r2a_timbredisc_200297	200297	RICH	BRIGHT	a24a12cb664567a474d3a1bceb1dd46349c8c196a19d2c1aef327dc9551e8c0d
timbredisc	adv	r2a_timbredisc_200298	200298	RICH	DARK	4f3e9492aad8cab2f304a0e3b86ec45270d4a2b08854729dd4250d7e507e0687
timbredisc	adv	r2a_timbredisc_200300	200300	DARK	PURE	cc92dd0a728a94003cc4c8472868e26baaddbc286cd95c5475ef8d31a3ce96b7
timbredisc	adv	r2a_timbredisc_200302	200302	DARK	PURE	c751ea34e63b4c8634f14c79b0e8a249655a45fcd9145a9a5ea89c0d86864670
timbredisc	adv	r2a_timbredisc_200303	200303	RICH	BRIGHT	ae48862edc92d97da438cd101dfcb94a8aebbdb8a64cb29e8b129bc333fa0a6e
timbredisc	adv	r2a_timbredisc_200305	200305	RICH	BRIGHT	7ac67ffc07627b199a35efbdb7b228b33d5e162669e9e7b0d7fdef7d8ed5f4b6
timbredisc	adv	r2a_timbredisc_200307	200307	RICH	DARK	8eb4e54ef606c4973e2d268b421a9add96b1cd9221fe22bb73924163e903a367
timbredisc	adv	r2a_timbredisc_200309	200309	DARK	PURE	657874116fd2280db9829366f60590afd20f5cca308d84583728919ac836e3e5
timbredisc	adv	r2a_timbredisc_200310	200310	RICH	PURE	01c9c831bbb582536e6a81a906452a1d0e5c22bc664e37b542e6fd0782e01e5b
timbredisc	adv	r2a_timbredisc_200312	200312	PURE	BRIGHT	9d8828b74f51923ff9a65cc3ccb659595f557f12831e4a824bf1f19e8d988196
timbredisc	adv	r2a_timbredisc_200313	200313	RICH	DARK	10e95d90b48405f3ccf34df455c75f232ca5bc64950ab5c6ec076bd53dbca7ca
timbredisc	adv	r2a_timbredisc_200315	200315	RICH	BRIGHT	d82719b2302fc7db57e39f8a63ab71bfd5fc840615f85a72029ff1e106e4477f
timbredisc	adv	r2a_timbredisc_200316	200316	RICH	PURE	3b956f8215e7adf19f8876d58b16e7de671f61e1c099a9bd31c11fd31d53e2d3
timbredisc	adv	r2a_timbredisc_200318	200318	RICH	BRIGHT	151d21e41778c5deab9142647844a2c836a584af01f22a49aa11e4b6d2fb4318
timbredisc	adv	r2a_timbredisc_200319	200319	RICH	DARK	e95d09a17f16e401a665c5a1e52504c20cea35d95b9b13cb66e6e5eda094b27f
timbredisc	adv	r2a_timbredisc_200320	200320	RICH	BRIGHT	ed06091bcb67c6c6913a100d94b168af0d86b75b6a17a5ddc51444889d553721
timbredisc	adv	r2a_timbredisc_200321	200321	DARK	PURE	40e06a8b9b7a24a5d905aca8c41819ada236b9dc17b69b9d287d4410b9c385ab
timbredisc	adv	r2a_timbredisc_200322	200322	RICH	PURE	18128cbf68eeea434d7430d25e22f4d71df0821f5128d780daac40af25a929b8
timbredisc	adv	r2a_timbredisc_200323	200323	BRIGHT	PURE	6fbb1cfaae88e7a079d5b5685f78f92e07cbff9ea64cc91fbf5d1ea805b1fb78
timbredisc	adv	r2a_timbredisc_200324	200324	DARK	PURE	5584839ca4d252813d36672eb03d9c69e0063d0f9543f003be3d3efff65f481d
timbredisc	adv	r2a_timbredisc_200325	200325	RICH	PURE	174f6b8bc91f7c404981d48dd6873577e2fe7de1d91cb21d3c4d81924e35d319
timbredisc	adv	r2a_timbredisc_200327	200327	DARK	PURE	92706432c9c2077efd058e47f7851f97bd7f5e9c37838863a79b4d5513a3e1e5
timbredisc	adv	r2a_timbredisc_200328	200328	RICH	PURE	27b7e0c87090e7fb5b4b181d497e4ee45673ec9de2791d48cf306770807553fe
timbredisc	adv	r2a_timbredisc_200329	200329	DARK	PURE	e0c005c06ad098f5f837fcb016546a3bb09e32f16dd0383047ca1115697ba836
timbredisc	adv	r2a_timbredisc_200330	200330	RICH	BRIGHT	a6b4199d8f8e87c0b250463e52efc99b80cb7db5d04d0d8fd35fc34736bd9a04
timbredisc	adv	r2a_timbredisc_200331	200331	RICH	PURE	c59f0b65018c8db485d5540376649d7fce4196ad81ee73f06e9ba945118f3a96
timbredisc	adv	r2a_timbredisc_200332	200332	RICH	DARK	3cd052beb98938d37549012e488cef46bcdce01087b3f508bbc89147967d1aac
timbredisc	adv	r2a_timbredisc_200333	200333	DARK	BRIGHT	b5682a23b6409cbf4a158f1d4fec4335533cafdd1496f4800eed562b2673e1e5
timbredisc	adv	r2a_timbredisc_200334	200334	RICH	PURE	fb67bd4dfd84fbe19f761958b92315262ee144fa1b48b7fc51ef20d3112521ef
timbredisc	adv	r2a_timbredisc_200337	200337	RICH	PURE	4a598628641448a5f24ffa0e0beb77895562b720c5afe1e0a78696d5bb226dcd
timbredisc	adv	r2a_timbredisc_200338	200338	RICH	BRIGHT	b4d8db5847ea300a2c2b86b3011a1b7322ccdede661e34e31b72dd61ef248a94
timbredisc	adv	r2a_timbredisc_200340	200340	RICH	DARK	7f32e0fc5279b8d9843d563f412630973b6cbcff5aa0020903431dcd8fb43327
timbredisc	adv	r2a_timbredisc_200341	200341	RICH	BRIGHT	2c1e27725326fb97d3d3a882c20379a421104f791b4aae94f191c28176b63174
timbredisc	adv	r2a_timbredisc_200342	200342	RICH	BRIGHT	04194570f70b48197c081715ddf9c200679a21ad1a3af9ecd5b92f84518e1580
timbredisc	adv	r2a_timbredisc_200344	200344	RICH	BRIGHT	0c9e885d5644719cf6430a4ab13b7b972f8bde1a30b10b3939802d3fb4507b65
timbredisc	adv	r2a_timbredisc_200346	200346	RICH	DARK	e5aa368ab9a94aa77533c1bacdfd122d756681179b022d28103e1e2e72cce857
timbredisc	adv	r2a_timbredisc_200347	200347	RICH	BRIGHT	401c9fbb9ecff61d23216c84dec3e861ad4c4ef23512931f46ddcd40858cfe30
timbredisc	adv	r2a_timbredisc_200348	200348	RICH	BRIGHT	48d49be3e513eef30eb95b1ceacbb881974da5034b68eafd3db6b0068acc94aa
timbredisc	adv	r2a_timbredisc_200349	200349	RICH	PURE	a4d83eeb366d3cf07e990a0c4446c6b06fe65f62dcab68e905e94208e1a7d62e
timbredisc	adv	r2a_timbredisc_200350	200350	RICH	BRIGHT	cfa14e3742dcae374aea17a92821276361f9e2579ccc3bc59b3976ed577e12ef
timbredisc	adv	r2a_timbredisc_200351	200351	DARK	PURE	d3df346b4379437d9fc1bdb282fc959fca641701b1e431db957e0b1cf352dc8d
timbredisc	adv	r2a_timbredisc_200352	200352	RICH	DARK	851b5405a4c233e97a40c9d6be50168490f18de73915236874558d6de63e41fc
timbredisc	adv	r2a_timbredisc_200353	200353	RICH	DARK	e727dd88c324e11875e11b426e77e9837bbd87294345185f92e4a0410a597387
timbredisc	adv	r2a_timbredisc_200354	200354	RICH	BRIGHT	32edb682ebdcc72c9335f6884daab157ca472ec6d089739b62c0bd2ba823e004
timbredisc	adv	r2a_timbredisc_200355	200355	RICH	PURE	ea5ed30ab564abfe764f4751a2af6f8a19468643e9203a09f248051f1dff26b7
timbredisc	adv	r2a_timbredisc_200356	200356	DARK	PURE	c7ca3f631385331f687c266f4a8fcadc2091bc5c2b1ccde2f63465d317b2574e
timbredisc	adv	r2a_timbredisc_200357	200357	DARK	PURE	d0796d81a54235f238925c298856692dd9e6c1d0462dcbb40ab4463ae2dc1121
timbredisc	adv	r2a_timbredisc_200360	200360	DARK	PURE	100910cccd17e1a058edbfe225884561565c08c6d7f4282b9d16d60fb1234c39
timbredisc	adv	r2a_timbredisc_200361	200361	RICH	PURE	d7347d6b535b0ae1ca860803745cfe293d78f0b4e70e696db2ed14001be52113
timbredisc	adv	r2a_timbredisc_200363	200363	RICH	BRIGHT	1a2b03da2d46cdfc1a0505b00bc82106aba1d31a3139d356a3266809d42efaf9
timbredisc	adv	r2a_timbredisc_200364	200364	RICH	PURE	94f21d8fc199e0fee91053e99256cbbfaec7082d4261740234a0a8576a65adc8
timbredisc	adv	r2a_timbredisc_200367	200367	RICH	DARK	c0dc222d66d9c6023d4f1e0b2cdb789d4b1347c1911d0bedc268ac80c480ed31
timbredisc	adv	r2a_timbredisc_200368	200368	RICH	PURE	d53738147b657d5091651d5b623cb31b06bd21c050701a0eab5fea29db2113be
timbredisc	adv	r2a_timbredisc_200369	200369	PURE	DARK	9161b53e8027c91547864ee9c3abf02ccd3130fbba14c996f564a04f09d68fd3
timbredisc	adv	r2a_timbredisc_200370	200370	RICH	PURE	60bbc8085f47d7ea9400a870b78c1fef3b4b2d2186ecbb56b7944e0d7eac6cbd
timbredisc	adv	r2a_timbredisc_200371	200371	RICH	BRIGHT	c713051abf0cd219b4248912122f69ac5de8f64fcb5b3752ca183fbb4ca3ba70
timbredisc	adv	r2a_timbredisc_200373	200373	RICH	PURE	d13856c77fd27f5f559a6b1527aaf8ed272268685f0e84a7a2bf07fcdae2612c
timbredisc	adv	r2a_timbredisc_200376	200376	RICH	DARK	344529ed6e82d6b32c6da9f0002ef1175dd9ab242842225beb43b4f6eb4a2984
timbredisc	adv	r2a_timbredisc_200377	200377	RICH	PURE	354f72cc8031002a7b5bb770a1f8b4313b4cf5e19865883c3792f66cfca37b06
timbredisc	adv	r2a_timbredisc_200378	200378	RICH	BRIGHT	bce25d78db84161059d9803b944d16bfcb89b7bc82bf0b26e0871dc1b2ce4df6
timbredisc	adv	r2a_timbredisc_200379	200379	RICH	PURE	4429ea429c23733aec9a7f4a837cfe8c8b5c3b148b385872ba8dc1493d540e95
timbredisc	adv	r2a_timbredisc_200381	200381	RICH	PURE	35ecccc0e1d8b63449f11815d0ba0b641a2da84e89ccc017cd1a55c8ea601273
timbredisc	adv	r2a_timbredisc_200385	200385	RICH	PURE	ae222e7f5de9694a8bfe2eb464e1dd1030f41d8615d3897abcf6c3e8f6455320
timbredisc	adv	r2a_timbredisc_200386	200386	RICH	BRIGHT	76a062f213d192c907d27f5e68a2c41ba93858b66d4fb712eb634f8a4dda5986
timbredisc	adv	r2a_timbredisc_200387	200387	RICH	BRIGHT	269e06e585dcec430220ed9f1b5b75d21b5096b06ef4ced8d55b051183c6d0b2
timbredisc	adv	r2a_timbredisc_200388	200388	RICH	DARK	0c008d52703482ce8fe401dec8957660bbb916c41d61b4d32c26afce2773f116
timbredisc	adv	r2a_timbredisc_200390	200390	DARK	PURE	0187af452cdb8b7c88d83451122456f070659ef1b312583e3638cb16d8946f01
timbredisc	adv	r2a_timbredisc_200391	200391	RICH	DARK	2c85609f84d1a432ebae368742593e4cbe53ca6269492d2b67d91596d44b9d93
timbredisc	adv	r2a_timbredisc_200392	200392	RICH	BRIGHT	8f3acb2199cdecf2689d3dcb5dab47e3b6c0e81053bb4e15fe61e064188acb4f
timbredisc	adv	r2a_timbredisc_200393	200393	RICH	BRIGHT	4b0af4b1822ba5c90b5330507d332a9dba587fbb8f1c139ce40ab65df5d685c3
timbredisc	adv	r2a_timbredisc_200396	200396	PURE	BRIGHT	af9fdf43d7825a6be799cab0b0a8424ccee2093d3fd993b8995deeaf92c0cf0f
timbredisc	adv	r2a_timbredisc_200397	200397	RICH	PURE	6cfb51eaca13c3361bb69fad4f7fc5f567e8a3f0db6892debaa11cca0e7fb954
timbredisc	adv	r2a_timbredisc_200399	200399	DARK	PURE	9182aa0caf407e5946cfd94d9522451fc1a93f85be5cb95b0efb2ca4e540a952
timbredisc	adv	r2a_timbredisc_200400	200400	RICH	DARK	58d0e855b87145afd5ff0520012d8659f67728b40237e8c1cf4e3b35a5eb170c
timbredisc	adv	r2a_timbredisc_200403	200403	RICH	PURE	4afda6bd8bfc9650f4ba7c1555286584e9e2efda7497233567541029c064b236
timbredisc	adv	r2a_timbredisc_200404	200404	RICH	PURE	a343fa3b06c9c1fdfd3b041bbdf97118075bd0d03c6200a68eae8bb427eb0f3a
timbredisc	adv	r2a_timbredisc_200406	200406	RICH	PURE	6fccde2520769a0b518354baccb258de222392a5d36a20e6313d0b53997d4c2a
timbredisc	adv	r2a_timbredisc_200407	200407	RICH	BRIGHT	01213c881406f2c3ba11e83a021f22bbabea8bc8440e265839b89e487d7bf001
timbredisc	adv	r2a_timbredisc_200410	200410	RICH	BRIGHT	f6e9bc030731c16e8fde2dcc2be74c729f060180e93d798abefd5f9b3c4075e9
timbredisc	adv	r2a_timbredisc_200411	200411	RICH	BRIGHT	d2de1de9c3ecacbb71afd13b84cbea27761e3acadf0faebe442502550da847a2
timbredisc	adv	r2a_timbredisc_200412	200412	RICH	PURE	2781713b1675b81b752ffd1df53133440867b9dad7c1dafd1346c6cc38215cb0
timbredisc	adv	r2a_timbredisc_200413	200413	DARK	PURE	b370984a98b15088aaa67faad63432b77a896cb0b121ce8bded8566098a5e566
timbredisc	adv	r2a_timbredisc_200414	200414	PURE	BRIGHT	30ae2a9e2ed323296a6d0437404775922d0044daedcb51eefd70b5ece263e1de
timbredisc	adv	r2a_timbredisc_200415	200415	RICH	BRIGHT	dd7d089294f708077f5f27e97f04baff6ebabe12fa423bce94256dcb355c7343
timbredisc	adv	r2a_timbredisc_200416	200416	RICH	PURE	c20bd85b2dd7386d2fe6e70e55a219395bcf0849a8dd30be31c7ee7a47a53a78
timbredisc	adv	r2a_timbredisc_200417	200417	DARK	PURE	53d3097da2e518b0128358736d5a836e4a1b8960e0a4a85b9492f1183cd3b7b6
timbredisc	adv	r2a_timbredisc_200418	200418	RICH	PURE	90f024f204f1941f2c5fd3db75a80d0391b1d5d062e96adc9274b6f4ff7cebd6
timbredisc	adv	r2a_timbredisc_200420	200420	DARK	PURE	ade78962e90a4c52598f562dea1bd71481a81bd9ada689b86c49bdec4aac853f
timbredisc	adv	r2a_timbredisc_200421	200421	RICH	PURE	73419a6dbe243afe53cc15985d0c0b68eedf9741ab75812e5baeb249d4596abe
timbredisc	adv	r2a_timbredisc_200422	200422	RICH	PURE	1d80f44fceb4eea4d631541cac6d5a8ddef39da6980c100e8a969486f2e95f0c
timbredisc	adv	r2a_timbredisc_200423	200423	RICH	BRIGHT	b26182caeca482061d76a594a676d6bdded135904d89e0594f52aa5a61657b4f
timbredisc	adv	r2a_timbredisc_200426	200426	PURE	BRIGHT	1d7d29d6c156186a7ffa4f8b70eb5fa1d4bb722c00b217a8ef0e41eb13545935
timbredisc	adv	r2a_timbredisc_200427	200427	RICH	DARK	2169cb0d8360277c05ac4999400ef23acbbf9400be3dda46887e23b911f7d951
timbredisc	adv	r2a_timbredisc_200428	200428	RICH	PURE	8eb80672e35a2bba3b6f77a220065fa522a2093f6c72a69104532aab88f3a251
timbredisc	adv	r2a_timbredisc_200429	200429	DARK	PURE	ec33d1d802b502d3c877ae1eed8084f2a3911df6e4b66b4d299157d2a3784d65
timbredisc	adv	r2a_timbredisc_200430	200430	RICH	PURE	4a4ddff740fe12b541a4c596d95bbf64d701a6c0612c02b9fb3dfbba99086164
timbredisc	adv	r2a_timbredisc_200431	200431	RICH	BRIGHT	11a820539a6e720c7896e7bb9c4ad7697bc377fa14b07491a7946d2d769b0c3e
timbredisc	adv	r2a_timbredisc_200433	200433	RICH	DARK	736afb3e8b3491081eca0ed9f15ad69cb9ee6d9a7f3f06a7bf62963ebe5b21f7
timbredisc	adv	r2a_timbredisc_200436	200436	RICH	PURE	4ddefcfb76e326dfc2f9dbb5f5a76e99f807b273879d8d4dca70a2bcf20a0ba1
timbredisc	adv	r2a_timbredisc_200437	200437	RICH	PURE	e7fdc78bf345021cbb2581032f38a2a19b3512f51a4e959e129e528e7e6fdd6a
timbredisc	adv	r2a_timbredisc_200438	200438	RICH	BRIGHT	c37c76aa20ddd4b71cd66fcecdd148915bcfd98f016a08ca57aae60c7542f581
timbredisc	adv	r2a_timbredisc_200439	200439	RICH	PURE	023f773a430c5226b95c2f8fe2cde8a93fc49341f78c04efbf66e9dd390c74ce
timbredisc	adv	r2a_timbredisc_200440	200440	DARK	PURE	028bccfbeb45a212a25cdf724e57f84bc03f3fd638e45f5c4bb56995969ce70d
timbredisc	adv	r2a_timbredisc_200441	200441	DARK	PURE	9567be09dcc562e23c730c7d8f6fd374b867a349f51730dd88782650857dc18b
timbredisc	adv	r2a_timbredisc_200442	200442	RICH	PURE	5ca3b14fcaa6cc44a8c1f4beecada3cb960b674731ffd2c64e743f029be159c7
timbredisc	adv	r2a_timbredisc_200443	200443	RICH	BRIGHT	e69c2d7bbb1103854817cc66662fe49c0fa4a189b90ef4db38bb4ce2f113c418
timbredisc	adv	r2a_timbredisc_200444	200444	PURE	BRIGHT	b8748ebd93c42b669de0d2bc413b73ce62b03c2382c2af8a22e8567bc06d95be
timbredisc	adv	r2a_timbredisc_200445	200445	RICH	DARK	4041e4ab7a2b124e82102bff13901029c18fcaa56342563a2a1d42b3832f1101
timbredisc	adv	r2a_timbredisc_200446	200446	RICH	BRIGHT	131b9ddc888f0bea9ea74f5fdadc8f9153c0f517b7ea13850845cbc4639a9220
timbredisc	adv	r2a_timbredisc_200448	200448	RICH	DARK	83b259e99bc521d1f3fc496ac7b2ca14c1a4fd42e00bb7632a512b038b130845
timbredisc	adv	r2a_timbredisc_200449	200449	RICH	PURE	c8345ba300d11ead62fb9ef9fe6c3747603c414143b560343e52e5d84a051562
timbredisc	adv	r2a_timbredisc_200450	200450	RICH	BRIGHT	9c0c19c992d7f5d21f0707dd2d566b90182f21bca1d42270a8c6db49e3c1eeba
timbredisc	adv	r2a_timbredisc_200452	200452	RICH	PURE	97a2c66b0e2f36398016b15d47cde915a0f3ca1f1b8e077a0b6f89a2ac4ff9cc
timbredisc	adv	r2a_timbredisc_200453	200453	RICH	BRIGHT	0a8a01bca26ce4f83de6857e49e5c162ec16017de48e7e946cc084e25079adee
timbredisc	adv	r2a_timbredisc_200454	200454	RICH	PURE	4541d8547a8bf678471e688b17b7ab2412fc2cb58ed9df5bbdf44635e6ea434e
timbredisc	adv	r2a_timbredisc_200455	200455	RICH	PURE	faf4a5834fba5e36ff2ac099bf15770ec106bf8755109be7ee9273e085ab6d31
timbredisc	adv	r2a_timbredisc_200456	200456	PURE	BRIGHT	53c202bdb602bafcb73b66b297c32a7eb6fca2faadf04373439946a87af3704c
timbredisc	adv	r2a_timbredisc_200458	200458	DARK	PURE	bf016510d2948e713814bb23a5cde0fd82c949694c4a0dc40f687001183ad34b
timbredisc	adv	r2a_timbredisc_200459	200459	RICH	BRIGHT	0b5b97028542493dd3d1d80523b6d73b6aa4df8eb50e412844697e73a38389cf
timbredisc	adv	r2a_timbredisc_200460	200460	RICH	DARK	9d9282aea2bb1c8fb4444ed1f739f03e41d16f682777d06f7696ab97426dab4c
timbredisc	adv	r2a_timbredisc_200462	200462	DARK	RICH	f1a73a341d3afeb4304e85ba7135bb1f4c98a6c0d2988e1ef9d47354b99ccdc2
timbredisc	adv	r2a_timbredisc_200463	200463	RICH	PURE	c0aef11c4f509bca1019c11a27f15691214444b579b0fb539b7b0b6bee558e48
timbredisc	adv	r2a_timbredisc_200464	200464	RICH	PURE	2a265af029c98ed80a032fc736fc94e2e842f0931315a87866ee497f681b8159
timbredisc	adv	r2a_timbredisc_200465	200465	PURE	BRIGHT	0d0d2a9d2ef52080afb79f0b42bbf7dc44d4184ab20b4db58fdd73689697a7b7
timbredisc	adv	r2a_timbredisc_200466	200466	RICH	PURE	dbdde02def04ea2cd59a98700944809fd7cd155a89c8cc406ea4eadb1d54f3b4
timbredisc	adv	r2a_timbredisc_200467	200467	RICH	PURE	d5e047f48a8ab14bed067d0c966112e3e4a71e5ebe0fce3a44257fa26b71a8ae
timbredisc	adv	r2a_timbredisc_200468	200468	DARK	PURE	519cfd400798b038995bd1d3712d6f1cfea3f52eb1c771d45e4a8456fb936781
timbredisc	adv	r2a_timbredisc_200469	200469	RICH	PURE	ca83a54ef77d4f1a39b45c65393371f4c1ed3376a2b282dc1527f2dc6cb36981
timbredisc	adv	r2a_timbredisc_200471	200471	DARK	PURE	ce54338e605a93e60f88c5b15dc8f3bfa17e9f8521732c36eef9cfbdec7044c2
timbredisc	adv	r2a_timbredisc_200472	200472	RICH	PURE	b45172ff3319506641468c15190ab847eb8d76011a40ef3096a9c4fee15e06cd
timbredisc	adv	r2a_timbredisc_200474	200474	RICH	BRIGHT	5eff122650968f93b0997903ce7f272cc2e0138b984caa8e6345b6fced5c2079
timbredisc	adv	r2a_timbredisc_200476	200476	DARK	PURE	ebdb0635439b9acabed8caa8d5ef67f380bb6362a41a289b15e2973aaff4f490
timbredisc	adv	r2a_timbredisc_200478	200478	RICH	DARK	2150afdd8922c963e54e1a10243cd23a8d5a4a32820f91800a6a3479e6233be7
timbredisc	adv	r2a_timbredisc_200479	200479	RICH	BRIGHT	217c91dc9f0e8d6036b5331087677e5518f4ed309db19500f99635550a2d2e2e
timbredisc	adv	r2a_timbredisc_200480	200480	DARK	RICH	5d790bb772adfd9aaeeccdc55dd7e97ef3f294d24162cc4c4f986c42198faf10
timbredisc	adv	r2a_timbredisc_200481	200481	RICH	DARK	f69edfca1457c30e7dcc8a841613a06f182f41d06fdcbe8b6356966395910f75
timbredisc	adv	r2a_timbredisc_200482	200482	DARK	PURE	879b2ef51d7119dbb4812142abb2623e00c031e8c39f084b882ebc78bb569a6c
timbredisc	adv	r2a_timbredisc_200483	200483	RICH	BRIGHT	9dd5e4aa591691e1836719a74fae19feb237da016c93e493e927cc2b8540a063
timbredisc	adv	r2a_timbredisc_200484	200484	RICH	PURE	dba1bf009847ade2a3716f2b57e1a0077549e8ae124b57dffa62adf2876bfb40
timbredisc	adv	r2a_timbredisc_200485	200485	RICH	BRIGHT	919fa76528f9e991d1eb8bc48c2a61787dc514ece0367172eb8fa275bfb0af8f
timbredisc	adv	r2a_timbredisc_200486	200486	DARK	RICH	6b4f92988689bd51fb84dc5db68d4037ced0aef783ef2f82a6b03353b5c28b48
timbredisc	adv	r2a_timbredisc_200487	200487	RICH	PURE	1454f9855ef9f0c0cdc25a8428ed6e71207d460de483199807f2a2b9891b40c7
