id	depth	f1	f4	M1	M4a	f1p	f4p
logic-rt_b-RTB-037	2	500	0	500	0	1000	0
logic-rt_b-RTB-037	4	500	0	500	0	1000	0
logic-rt_b-RTB-037	8	500	0	500	0	1000	0
logic-rt_b-RTB-037	16	500	0	500	0	1000	0
logic-rt_b-RTB-038	1	500	0	500	0	1000	0
logic-rt_b-RTB-038	2	500	0	500	0	1000	0
logic-rt_b-RTB-038	4	500	0	500	0	1000	0
logic-rt_b-RTB-038	8	500	0	500	0	1000	0
logic-rt_b-RTB-038	16	500	0	500	0	1000	0
logic-rt_b-RTB-039	1	500	0	500	0	1000	0
logic-rt_b-RTB-039	2	500	0	500	0	1000	0
logic-rt_b-RTB-039	4	500	0	500	0	1000	0
logic-rt_b-RTB-039	8	500	0	500	0	1000	0
logic-rt_b-RTB-039	16	500	0	500	0	1000	0
logic-rt_b-RTB-040	1	500	0	500	0	1000	0
logic-rt_b-RTB-040	2	500	0	500	0	1000	0
logic-rt_b-RTB-040	4	500	0	500	0	1000	0
logic-rt_b-RTB-040	8	500	0	500	0	1000	0
logic-rt_b-RTB-040	16	500	0	500	0	1000	0
logic-rt_b-RTB-041	1	500	0	500	0	1000	0
logic-rt_b-RTB-041	2	500	0	500	0	1000	0
logic-rt_b-RTB-041	4	500	0	500	0	1000	0
logic-rt_b-RTB-041	8	500	0	500	0	1000	0
logic-rt_b-RTB-041	16	500	0	500	0	1000	0
logic-rt_b-RTB-042	1	500	0	500	0	1000	0
logic-rt_b-RTB-042	2	500	0	500	0	1000	0
logic-rt_b-RTB-042	4	500	0	500	0	1000	0
logic-rt_b-RTB-042	8	500	0	500	0	1000	0
logic-rt_b-RTB-042	16	500	0	500	0	1000	0
logic-rt_b-RTB-043	1	500	0	500	0	1000	0
logic-rt_b-RTB-043	2	500	0	500	0	1000	0
logic-rt_b-RTB-043	4	500	0	500	0	1000	0
logic-rt_b-RTB-043	8	500	0	500	0	1000	0
logic-rt_b-RTB-043	16	500	0	500	0	1000	0
logic-rt_b-RTB-044	1	500	0	500	0	1000	0
logic-rt_b-RTB-044	2	500	0	500	0	1000	0
logic-rt_b-RTB-044	4	500	0	500	0	1000	0
logic-rt_b-RTB-044	8	500	0	500	0	1000	0
logic-rt_b-RTB-044	16	500	0	500	0	1000	0
logic-rt_b-RTB-045	1	500	0	500	0	1000	0
logic-rt_b-RTB-045	2	500	0	500	0	1000	0
logic-rt_b-RTB-045	4	500	0	500	0	1000	0
logic-rt_b-RTB-045	8	500	0	500	0	1000	0
logic-rt_b-RTB-045	16	500	0	500	0	1000	0
logic-rt_b-RTB-046	1	500	0	500	0	1000	0
logic-rt_b-RTB-046	2	500	0	500	0	1000	0
logic-rt_b-RTB-046	4	500	0	500	0	1000	0
logic-rt_b-RTB-046	8	500	0	500	0	1000	0
logic-rt_b-RTB-046	16	500	0	500	0	1000	0
logic-rt_b-RTB-047	1	500	0	500	0	1000	0
logic-rt_b-RTB-047	2	500	0	500	0	1000	0
logic-rt_b-RTB-047	4	500	0	500	0	1000	0
logic-rt_b-RTB-047	8	500	0	500	0	1000	0
logic-rt_b-RTB-047	16	500	0	500	0	1000	0
logic-rt_b-RTB-048	1	500	0	500	0	1000	0
logic-rt_b-RTB-048	2	500	0	500	0	1000	0
logic-rt_b-RTB-048	4	500	0	500	0	1000	0
logic-rt_b-RTB-048	8	500	0	500	0	1000	0
logic-rt_b-RTB-048	16	500	0	500	0	1000	0
logic-rt_b-RTB-049	1	500	0	500	0	1000	0
logic-rt_b-RTB-049	2	1000	500	1000	500	1000	1000
logic-rt_b-RTB-049	4	1000	500	1000	500	1000	1000
logic-rt_b-RTB-049	8	1000	500	1000	500	1000	1000
logic-rt_b-RTB-049	16	1000	500	1000	500	1000	1000
logic-rt_b-RTB-050	1	500	0	500	0	1000	0
logic-rt_b-RTB-050	2	1000	500	1000	500	1000	1000
logic-rt_b-RTB-050	4	1000	500	1000	500	1000	1000
logic-rt_b-RTB-050	8	1000	500	1000	500	1000	1000
logic-rt_b-RTB-050	16	1000	500	1000	500	1000	1000
logic-rt_b-RTB-051	1	500	0	500	0	1000	0
logic-rt_b-RTB-051	2	1000	500	1000	500	1000	1000
logic-rt_b-RTB-051	4	1000	500	1000	500	1000	1000
logic-rt_b-RTB-051	8	1000	500	1000	500	1000	1000
logic-rt_b-RTB-051	16	1000	500	1000	500	1000	1000
logic-v3proof-VP-GOLDFISH	1	500	0	500	0	1000	0
logic-v3proof-VP-GOLDFISH	2	500	0	500	0	1000	0
logic-v3proof-VP-GOLDFISH	4	500	0	500	0	1000	0
logic-v3proof-VP-GOLDFISH	8	500	0	500	0	1000	0
logic-v3proof-VP-GOLDFISH	16	500	0	500	0	1000	0
logic-v3proof-VP-ICE	1	500	0	500	0	1000	0
logic-v3proof-VP-ICE	2	500	0	500	0	1000	0
logic-v3proof-VP-ICE	4	500	0	500	0	1000	0
logic-v3proof-VP-ICE	8	500	0	500	0	1000	0
logic-v3proof-VP-ICE	16	500	0	500	0	1000	0
logic-v3proof-VP-SENSES	1	500	0	500	0	1000	0
logic-v3proof-VP-SENSES	2	500	0	500	0	1000	0
logic-v3proof-VP-SENSES	4	500	0	500	0	1000	0
logic-v3proof-VP-SENSES	8	500	0	500	0	1000	0
logic-v3proof-VP-SENSES	16	500	0	500	0	1000	0
COST-D1-001	1	750	0	750	0	1000	0
COST-D1-001	2	1000	500	1000	500	1000	1000
COST-D1-001	4	1000	0	1000	500	1000	0
COST-D1-001	8	1000	0	1000	500	1000	0
COST-D1-001	16	1000	0	1000	500	1000	0
COST-D1-002	1	750	0	750	0	1000	0
COST-D1-002	2	1000	500	1000	500	1000	1000
COST-D1-002	4	1000	0	1000	500	1000	0
COST-D1-002	8	1000	0	1000	500	1000	0
COST-D1-002	16	1000	0	1000	500	1000	0
COST-D1-003	1	750	0	750	0	1000	0
COST-D1-003	2	1000	500	1000	500	1000	1000
COST-D1-003	4	1000	0	1000	500	1000	0
COST-D1-003	8	1000	0	1000	500	1000	0
COST-D1-003	16	1000	0	1000	500	1000	0
COST-D1-004	1	750	0	750	0	1000	0
COST-D1-004	2	1000	500	1000	500	1000	1000
COST-D1-004	4	1000	0	1000	500	1000	0
COST-D1-004	8	1000	0	1000	500	1000	0
COST-D1-004	16	1000	0	1000	500	1000	0
COST-D1-005	1	750	0	750	0	1000	0
COST-D1-005	2	1000	500	1000	500	1000	1000
COST-D1-005	4	1000	0	1000	500	1000	0
COST-D1-005	8	1000	0	1000	500	1000	0
COST-D1-005	16	1000	0	1000	500	1000	0
COST-D1-006	1	750	0	750	0	1000	0
COST-D1-006	2	1000	500	1000	500	1000	1000
COST-D1-006	4	1000	0	1000	500	1000	0
COST-D1-006	8	1000	0	1000	500	1000	0
COST-D1-006	16	1000	0	1000	500	1000	0
COST-D1-007	1	750	0	750	0	1000	0
COST-D1-007	2	1000	500	1000	500	1000	1000
COST-D1-007	4	1000	0	1000	500	1000	0
COST-D1-007	8	1000	0	1000	500	1000	0
COST-D1-007	16	1000	0	1000	500	1000	0
COST-D1-008	1	750	0	750	0	1000	0
COST-D1-008	2	1000	500	1000	500	1000	1000
COST-D1-008	4	1000	0	1000	500	1000	0
COST-D1-008	8	1000	0	1000	500	1000	0
COST-D1-008	16	1000	0	1000	500	1000	0
COST-D1-009	1	750	0	750	0	1000	0
COST-D1-009	2	1000	500	1000	500	1000	1000
COST-D1-009	4	1000	0	1000	500	1000	0
COST-D1-009	8	1000	0	1000	500	1000	0
COST-D1-009	16	1000	0	1000	500	1000	0
COST-D1-010	1	750	0	750	0	1000	0
COST-D1-010	2	1000	500	1000	500	1000	1000
COST-D1-010	4	1000	0	1000	500	1000	0
COST-D1-010	8	1000	0	1000	500	1000	0
COST-D1-010	16	1000	0	1000	500	1000	0
COST-D1-011	1	750	0	750	0	1000	0
COST-D1-011	2	1000	500	1000	500	1000	1000
COST-D1-011	4	1000	0	1000	500	1000	0
COST-D1-011	8	1000	0	1000	500	1000	0
COST-D1-011	16	1000	0	1000	500	1000	0
COST-D1-012	1	750	0	750	0	1000	0
COST-D1-012	2	1000	500	1000	500	1000	1000
COST-D1-012	4	1000	0	1000	500	1000	0
COST-D1-012	8	1000	0	1000	500	1000	0
COST-D1-012	16	1000	0	1000	500	1000	0
COST-D1-013	1	750	0	750	0	1000	0
COST-D1-013	2	1000	500	1000	500	1000	1000
COST-D1-013	4	1000	0	1000	500	1000	0
COST-D1-013	8	1000	0	1000	500	1000	0
COST-D1-013	16	1000	0	1000	500	1000	0
COST-D1-014	1	750	0	750	0	1000	0
COST-D1-014	2	1000	500	1000	500	1000	1000
COST-D1-014	4	1000	0	1000	500	1000	0
COST-D1-014	8	1000	0	1000	500	1000	0
COST-D1-014	16	1000	0	1000	500	1000	0
COST-D1-015	1	750	0	750	0	1000	0
COST-D1-015	2	1000	500	1000	500	1000	1000
COST-D1-015	4	1000	0	1000	500	1000	0
COST-D1-015	8	1000	0	1000	500	1000	0
COST-D1-015	16	1000	0	1000	500	1000	0
COST-D1-016	1	750	0	750	0	1000	0
COST-D1-016	2	1000	500	1000	500	1000	1000
COST-D1-016	4	1000	0	1000	500	1000	0
COST-D1-016	8	1000	0	1000	500	1000	0
COST-D1-016	16	1000	0	1000	500	1000	0
COST-D1-017	1	750	0	750	0	1000	0
COST-D1-017	2	1000	500	1000	500	1000	1000
COST-D1-017	4	1000	0	1000	500	1000	0
COST-D1-017	8	1000	0	1000	500	1000	0
COST-D1-017	16	1000	0	1000	500	1000	0
COST-D1-018	1	750	0	750	0	1000	0
COST-D1-018	2	1000	500	1000	500	1000	1000
COST-D1-018	4	1000	0	1000	500	1000	0
COST-D1-018	8	1000	0	1000	500	1000	0
COST-D1-018	16	1000	0	1000	500	1000	0
COST-D1-019	1	750	0	750	0	1000	0
COST-D1-019	2	1000	500	1000	500	1000	1000
COST-D1-019	4	1000	0	1000	500	1000	0
COST-D1-019	8	1000	0	1000	500	1000	0
COST-D1-019	16	1000	0	1000	500	1000	0
COST-D1-020	1	750	0	750	0	1000	0
COST-D1-020	2	1000	500	1000	500	1000	1000
COST-D1-020	4	1000	0	1000	500	1000	0
COST-D1-020	8	1000	0	1000	500	1000	0
COST-D1-020	16	1000	0	1000	500	1000	0
COST-D2-001	1	500	0	500	0	1000	0
COST-D2-001	2	1000	500	1000	500	1000	1000
COST-D2-001	4	1000	500	1000	500	1000	1000
COST-D2-001	8	1000	500	1000	500	1000	1000
COST-D2-001	16	1000	500	1000	500	1000	1000
COST-D2-002	1	500	0	500	0	1000	0
COST-D2-002	2	1000	500	1000	500	1000	1000
COST-D2-002	4	1000	500	1000	500	1000	1000
COST-D2-002	8	1000	500	1000	500	1000	1000
COST-D2-002	16	1000	500	1000	500	1000	1000
COST-D2-003	1	500	0	500	0	1000	0
COST-D2-003	2	1000	500	1000	500	1000	1000
COST-D2-003	4	1000	500	1000	500	1000	1000
COST-D2-003	8	1000	500	1000	500	1000	1000
COST-D2-003	16	1000	500	1000	500	1000	1000
COST-D2-004	1	500	0	500	0	1000	0
COST-D2-004	2	1000	500	1000	500	1000	1000
COST-D2-004	4	1000	500	1000	500	1000	1000
COST-D2-004	8	1000	500	1000	500	1000	1000
COST-D2-004	16	1000	500	1000	500	1000	1000
COST-D2-005	1	500	0	500	0	1000	0
COST-D2-005	2	1000	500	1000	500	1000	1000
COST-D2-005	4	1000	500	1000	500	1000	1000
COST-D2-005	8	1000	500	1000	500	1000	1000
COST-D2-005	16	1000	500	1000	500	1000	1000
COST-D2-006	1	500	0	500	0	1000	0
COST-D2-006	2	1000	500	1000	500	1000	1000
COST-D2-006	4	1000	500	1000	500	1000	1000
COST-D2-006	8	1000	500	1000	500	1000	1000
COST-D2-006	16	1000	500	1000	500	1000	1000
COST-D2-007	1	500	0	500	0	1000	0
COST-D2-007	2	1000	500	1000	500	1000	1000
COST-D2-007	4	1000	500	1000	500	1000	1000
COST-D2-007	8	1000	500	1000	500	1000	1000
COST-D2-007	16	1000	500	1000	500	1000	1000
COST-D2-008	1	500	0	500	0	1000	0
COST-D2-008	2	1000	500	1000	500	1000	1000
COST-D2-008	4	1000	500	1000	500	1000	1000
COST-D2-008	8	1000	500	1000	500	1000	1000
COST-D2-008	16	1000	500	1000	500	1000	1000
COST-D2-009	1	500	0	500	0	1000	0
COST-D2-009	2	1000	500	1000	500	1000	1000
COST-D2-009	4	1000	500	1000	500	1000	1000
COST-D2-009	8	1000	500	1000	500	1000	1000
COST-D2-009	16	1000	500	1000	500	1000	1000
COST-D2-010	1	500	0	500	0	1000	0
COST-D2-010	2	1000	500	1000	500	1000	1000
COST-D2-010	4	1000	500	1000	500	1000	1000
COST-D2-010	8	1000	500	1000	500	1000	1000
COST-D2-010	16	1000	500	1000	500	1000	1000
COST-D2-011	1	500	0	500	0	1000	0
COST-D2-011	2	1000	500	1000	500	1000	1000
COST-D2-011	4	1000	500	1000	500	1000	1000
COST-D2-011	8	1000	500	1000	500	1000	1000
COST-D2-011	16	1000	500	1000	500	1000	1000
COST-D2-012	1	500	0	500	0	1000	0
COST-D2-012	2	1000	500	1000	500	1000	1000
COST-D2-012	4	1000	500	1000	500	1000	1000
COST-D2-012	8	1000	500	1000	500	1000	1000
COST-D2-012	16	1000	500	1000	500	1000	1000
COST-D2-013	1	500	0	500	0	1000	0
COST-D2-013	2	1000	500	1000	500	1000	1000
COST-D2-013	4	1000	500	1000	500	1000	1000
COST-D2-013	8	1000	500	1000	500	1000	1000
COST-D2-013	16	1000	500	1000	500	1000	1000
COST-D2-014	1	500	0	500	0	1000	0
COST-D2-014	2	1000	500	1000	500	1000	1000
COST-D2-014	4	1000	500	1000	500	1000	1000
COST-D2-014	8	1000	500	1000	500	1000	1000
COST-D2-014	16	1000	500	1000	500	1000	1000
COST-D2-015	1	500	0	500	0	1000	0
COST-D2-015	2	1000	500	1000	500	1000	1000
COST-D2-015	4	1000	500	1000	500	1000	1000
COST-D2-015	8	1000	500	1000	500	1000	1000
COST-D2-015	16	1000	500	1000	500	1000	1000
COST-D2-016	1	500	0	500	0	1000	0
COST-D2-016	2	1000	500	1000	500	1000	1000
COST-D2-016	4	1000	500	1000	500	1000	1000
COST-D2-016	8	1000	500	1000	500	1000	1000
COST-D2-016	16	1000	500	1000	500	1000	1000
COST-D2-017	1	500	0	500	0	1000	0
COST-D2-017	2	1000	500	1000	500	1000	1000
COST-D2-017	4	1000	500	1000	500	1000	1000
COST-D2-017	8	1000	500	1000	500	1000	1000
COST-D2-017	16	1000	500	1000	500	1000	1000
COST-D2-018	1	500	0	500	0	1000	0
COST-D2-018	2	1000	500	1000	500	1000	1000
COST-D2-018	4	1000	500	1000	500	1000	1000
COST-D2-018	8	1000	500	1000	500	1000	1000
COST-D2-018	16	1000	500	1000	500	1000	1000
COST-D2-019	1	500	0	500	0	1000	0
COST-D2-019	2	1000	500	1000	500	1000	1000
COST-D2-019	4	1000	500	1000	500	1000	1000
COST-D2-019	8	1000	500	1000	500	1000	1000
COST-D2-019	16	1000	500	1000	500	1000	1000
COST-D2-020	1	500	0	500	0	1000	0
COST-D2-020	2	1000	500	1000	500	1000	1000
COST-D2-020	4	1000	500	1000	500	1000	1000
COST-D2-020	8	1000	500	1000	500	1000	1000
COST-D2-020	16	1000	500	1000	500	1000	1000
COST-D3-001	1	500	0	500	0	1000	0
COST-D3-001	2	1000	500	1000	500	1000	1000
COST-D3-001	4	1000	500	1000	500	1000	1000
COST-D3-001	8	1000	500	1000	500	1000	1000
COST-D3-001	16	1000	500	1000	500	1000	1000
COST-D3-002	1	500	0	500	0	1000	0
COST-D3-002	2	1000	500	1000	500	1000	1000
COST-D3-002	4	1000	500	1000	500	1000	1000
COST-D3-002	8	1000	500	1000	500	1000	1000
COST-D3-002	16	1000	500	1000	500	1000	1000
COST-D3-003	1	500	0	500	0	1000	0
COST-D3-003	2	1000	500	1000	500	1000	1000
COST-D3-003	4	1000	500	1000	500	1000	1000
COST-D3-003	8	1000	500	1000	500	1000	1000
COST-D3-003	16	1000	500	1000	500	1000	1000
COST-D3-004	1	500	0	500	0	1000	0
COST-D3-004	2	1000	500	1000	500	1000	1000
COST-D3-004	4	1000	500	1000	500	1000	1000
COST-D3-004	8	1000	500	1000	500	1000	1000
COST-D3-004	16	1000	500	1000	500	1000	1000
COST-D3-005	1	500	0	500	0	1000	0
COST-D3-005	2	1000	500	1000	500	1000	1000
COST-D3-005	4	1000	500	1000	500	1000	1000
COST-D3-005	8	1000	500	1000	500	1000	1000
COST-D3-005	16	1000	500	1000	500	1000	1000
COST-D3-006	1	500	0	500	0	1000	0
COST-D3-006	2	1000	500	1000	500	1000	1000
COST-D3-006	4	1000	500	1000	500	1000	1000
COST-D3-006	8	1000	500	1000	500	1000	1000
COST-D3-006	16	1000	500	1000	500	1000	1000
COST-D3-007	1	500	0	500	0	1000	0
COST-D3-007	2	1000	500	1000	500	1000	1000
COST-D3-007	4	1000	500	1000	500	1000	1000
COST-D3-007	8	1000	500	1000	500	1000	1000
COST-D3-007	16	1000	500	1000	500	1000	1000
COST-D3-008	1	500	0	500	0	1000	0
COST-D3-008	2	1000	500	1000	500	1000	1000
COST-D3-008	4	1000	500	1000	500	1000	1000
COST-D3-008	8	1000	500	1000	500	1000	1000
COST-D3-008	16	1000	500	1000	500	1000	1000
COST-D3-009	1	500	0	500	0	1000	0
COST-D3-009	2	1000	500	1000	500	1000	1000
COST-D3-009	4	1000	500	1000	500	1000	1000
COST-D3-009	8	1000	500	1000	500	1000	1000
COST-D3-009	16	1000	500	1000	500	1000	1000
COST-D3-010	1	500	0	500	0	1000	0
COST-D3-010	2	1000	500	1000	500	1000	1000
COST-D3-010	4	1000	500	1000	500	1000	1000
COST-D3-010	8	1000	500	1000	500	1000	1000
COST-D3-010	16	1000	500	1000	500	1000	1000
COST-D3-011	1	500	0	500	0	1000	0
COST-D3-011	2	1000	500	1000	500	1000	1000
COST-D3-011	4	1000	500	1000	500	1000	1000
COST-D3-011	8	1000	500	1000	500	1000	1000
COST-D3-011	16	1000	500	1000	500	1000	1000
COST-D3-012	1	500	0	500	0	1000	0
COST-D3-012	2	1000	500	1000	500	1000	1000
COST-D3-012	4	1000	500	1000	500	1000	1000
COST-D3-012	8	1000	500	1000	500	1000	1000
COST-D3-012	16	1000	500	1000	500	1000	1000
COST-D3-013	1	500	0	500	0	1000	0
COST-D3-013	2	1000	500	1000	500	1000	1000
COST-D3-013	4	1000	500	1000	500	1000	1000
COST-D3-013	8	1000	500	1000	500	1000	1000
COST-D3-013	16	1000	500	1000	500	1000	1000
COST-D3-014	1	500	0	500	0	1000	0
COST-D3-014	2	1000	500	1000	500	1000	1000
COST-D3-014	4	1000	500	1000	500	1000	1000
COST-D3-014	8	1000	500	1000	500	1000	1000
COST-D3-014	16	1000	500	1000	500	1000	1000
COST-D3-015	1	500	0	500	0	1000	0
COST-D3-015	2	1000	500	1000	500	1000	1000
COST-D3-015	4	1000	500	1000	500	1000	1000
COST-D3-015	8	1000	500	1000	500	1000	1000
COST-D3-015	16	1000	500	1000	500	1000	1000
COST-D3-016	1	500	0	500	0	1000	0
COST-D3-016	2	1000	500	1000	500	1000	1000
COST-D3-016	4	1000	500	1000	500	1000	1000
COST-D3-016	8	1000	500	1000	500	1000	1000
COST-D3-016	16	1000	500	1000	500	1000	1000
COST-D3-017	1	500	0	500	0	1000	0
COST-D3-017	2	1000	500	1000	500	1000	1000
COST-D3-017	4	1000	500	1000	500	1000	1000
COST-D3-017	8	1000	500	1000	500	1000	1000
COST-D3-017	16	1000	500	1000	500	1000	1000
COST-D3-018	1	500	0	500	0	1000	0
COST-D3-018	2	1000	500	1000	500	1000	1000
COST-D3-018	4	1000	500	1000	500	1000	1000
COST-D3-018	8	1000	500	1000	500	1000	1000
COST-D3-018	16	1000	500	1000	500	1000	1000
COST-D3-019	1	500	0	500	0	1000	0
COST-D3-019	2	1000	500	1000	500	1000	1000
COST-D3-019	4	1000	500	1000	500	1000	1000
COST-D3-019	8	1000	500	1000	500	1000	1000
COST-D3-019	16	1000	500	1000	500	1000	1000
COST-D3-020	1	500	0	500	0	1000	0
COST-D3-020	2	1000	500	1000	500	1000	1000
COST-D3-020	4	1000	500	1000	500	1000	1000
COST-D3-020	8	1000	500	1000	500	1000	1000
COST-D3-020	16	1000	500	1000	500	1000	1000
COST-D4-001	1	500	0	500	0	1000	0
COST-D4-001	2	1000	500	1000	500	1000	1000
COST-D4-001	4	1000	500	1000	500	1000	1000
COST-D4-001	8	1000	500	1000	500	1000	1000
COST-D4-001	16	1000	500	1000	500	1000	1000
COST-D4-002	1	500	0	500	0	1000	0
COST-D4-002	2	1000	500	1000	500	1000	1000
COST-D4-002	4	1000	500	1000	500	1000	1000
COST-D4-002	8	1000	500	1000	500	1000	1000
COST-D4-002	16	1000	500	1000	500	1000	1000
COST-D4-003	1	500	0	500	0	1000	0
COST-D4-003	2	1000	500	1000	500	1000	1000
COST-D4-003	4	1000	500	1000	500	1000	1000
COST-D4-003	8	1000	500	1000	500	1000	1000
COST-D4-003	16	1000	500	1000	500	1000	1000
COST-D4-004	1	500	0	500	0	1000	0
COST-D4-004	2	1000	500	1000	500	1000	1000
COST-D4-004	4	1000	500	1000	500	1000	1000
COST-D4-004	8	1000	500	1000	500	1000	1000
COST-D4-004	16	1000	500	1000	500	1000	1000
COST-D4-005	1	500	0	500	0	1000	0
COST-D4-005	2	1000	500	1000	500	1000	1000
COST-D4-005	4	1000	500	1000	500	1000	1000
COST-D4-005	8	1000	500	1000	500	1000	1000
COST-D4-005	16	1000	500	1000	500	1000	1000
COST-D4-006	1	500	0	500	0	1000	0
COST-D4-006	2	1000	500	1000	500	1000	1000
COST-D4-006	4	1000	500	1000	500	1000	1000
COST-D4-006	8	1000	500	1000	500	1000	1000
COST-D4-006	16	1000	500	1000	500	1000	1000
COST-D4-007	1	500	0	500	0	1000	0
COST-D4-007	2	1000	500	1000	500	1000	1000
COST-D4-007	4	1000	500	1000	500	1000	1000
COST-D4-007	8	1000	500	1000	500	1000	1000
COST-D4-007	16	1000	500	1000	500	1000	1000
COST-D4-008	1	500	0	500	0	1000	0
COST-D4-008	2	1000	500	1000	500	1000	1000
COST-D4-008	4	1000	500	1000	500	1000	1000
COST-D4-008	8	1000	500	1000	500	1000	1000
COST-D4-008	16	1000	500	1000	500	1000	1000
COST-D4-009	1	500	0	500	0	1000	0
COST-D4-009	2	1000	500	1000	500	1000	1000
COST-D4-009	4	1000	500	1000	500	1000	1000
COST-D4-009	8	1000	500	1000	500	1000	1000
COST-D4-009	16	1000	500	1000	500	1000	1000
COST-D4-010	1	500	0	500	0	1000	0
COST-D4-010	2	1000	500	1000	500	1000	1000
COST-D4-010	4	1000	500	1000	500	1000	1000
COST-D4-010	8	1000	500	1000	500	1000	1000
COST-D4-010	16	1000	500	1000	500	1000	1000
COST-D4-011	1	500	0	500	0	1000	0
COST-D4-011	2	1000	500	1000	500	1000	1000
COST-D4-011	4	1000	500	1000	500	1000	1000
COST-D4-011	8	1000	500	1000	500	1000	1000
COST-D4-011	16	1000	500	1000	500	1000	1000
COST-D4-012	1	500	0	500	0	1000	0
COST-D4-012	2	1000	500	1000	500	1000	1000
COST-D4-012	4	1000	500	1000	500	1000	1000
COST-D4-012	8	1000	500	1000	500	1000	1000
COST-D4-012	16	1000	500	1000	500	1000	1000
COST-D4-013	1	500	0	500	0	1000	0
COST-D4-013	2	1000	500	1000	500	1000	1000
COST-D4-013	4	1000	500	1000	500	1000	1000
COST-D4-013	8	1000	500	1000	500	1000	1000
COST-D4-013	16	1000	500	1000	500	1000	1000
COST-D4-014	1	500	0	500	0	1000	0
COST-D4-014	2	1000	500	1000	500	1000	1000
COST-D4-014	4	1000	500	1000	500	1000	1000
COST-D4-014	8	1000	500	1000	500	1000	1000
COST-D4-014	16	1000	500	1000	500	1000	1000
COST-D4-015	1	500	0	500	0	1000	0
COST-D4-015	2	1000	500	1000	500	1000	1000
COST-D4-015	4	1000	500	1000	500	1000	1000
COST-D4-015	8	1000	500	1000	500	1000	1000
COST-D4-015	16	1000	500	1000	500	1000	1000
COST-D5-001	1	500	0	500	0	1000	0
COST-D5-001	2	1000	500	1000	500	1000	1000
COST-D5-001	4	1000	500	1000	500	1000	1000
COST-D5-001	8	1000	500	1000	500	1000	1000
COST-D5-001	16	1000	500	1000	500	1000	1000
COST-D5-002	1	500	0	500	0	1000	0
COST-D5-002	2	1000	500	1000	500	1000	1000
COST-D5-002	4	1000	500	1000	500	1000	1000
COST-D5-002	8	1000	500	1000	500	1000	1000
COST-D5-002	16	1000	500	1000	500	1000	1000
COST-D5-003	1	500	0	500	0	1000	0
COST-D5-003	2	1000	500	1000	500	1000	1000
COST-D5-003	4	1000	500	1000	500	1000	1000
COST-D5-003	8	1000	500	1000	500	1000	1000
COST-D5-003	16	1000	500	1000	500	1000	1000
COST-D5-004	1	500	0	500	0	1000	0
COST-D5-004	2	1000	500	1000	500	1000	1000
COST-D5-004	4	1000	500	1000	500	1000	1000
COST-D5-004	8	1000	500	1000	500	1000	1000
COST-D5-004	16	1000	500	1000	500	1000	1000
COST-D5-005	1	500	0	500	0	1000	0
COST-D5-005	2	1000	500	1000	500	1000	1000
COST-D5-005	4	1000	500	1000	500	1000	1000
COST-D5-005	8	1000	500	1000	500	1000	1000
COST-D5-005	16	1000	500	1000	500	1000	1000
COST-D5-006	1	500	0	500	0	1000	0
COST-D5-006	2	1000	500	1000	500	1000	1000
COST-D5-006	4	1000	500	1000	500	1000	1000
COST-D5-006	8	1000	500	1000	500	1000	1000
COST-D5-006	16	1000	500	1000	500	1000	1000
COST-D5-007	1	500	0	500	0	1000	0
COST-D5-007	2	1000	500	1000	500	1000	1000
COST-D5-007	4	1000	500	1000	500	1000	1000
COST-D5-007	8	1000	500	1000	500	1000	1000
COST-D5-007	16	1000	500	1000	500	1000	1000
COST-D5-008	1	500	0	500	0	1000	0
COST-D5-008	2	1000	500	1000	500	1000	1000
COST-D5-008	4	1000	500	1000	500	1000	1000
COST-D5-008	8	1000	500	1000	500	1000	1000
COST-D5-008	16	1000	500	1000	500	1000	1000
COST-D5-009	1	500	0	500	0	1000	0
COST-D5-009	2	1000	500	1000	500	1000	1000
COST-D5-009	4	1000	500	1000	500	1000	1000
COST-D5-009	8	1000	500	1000	500	1000	1000
COST-D5-009	16	1000	500	1000	500	1000	1000
COST-D5-010	1	500	0	500	0	1000	0
COST-D5-010	2	1000	500	1000	500	1000	1000
COST-D5-010	4	1000	500	1000	500	1000	1000
COST-D5-010	8	1000	500	1000	500	1000	1000
COST-D5-010	16	1000	500	1000	500	1000	1000
COST-D5-011	1	500	0	500	0	1000	0
COST-D5-011	2	1000	500	1000	500	1000	1000
COST-D5-011	4	1000	500	1000	500	1000	1000
COST-D5-011	8	1000	500	1000	500	1000	1000
COST-D5-011	16	1000	500	1000	500	1000	1000
COST-D5-012	1	500	0	500	0	1000	0
COST-D5-012	2	1000	500	1000	500	1000	1000
COST-D5-012	4	1000	500	1000	500	1000	1000
COST-D5-012	8	1000	500	1000	500	1000	1000
COST-D5-012	16	1000	500	1000	500	1000	1000
COST-D5-013	1	500	0	500	0	1000	0
COST-D5-013	2	1000	500	1000	500	1000	1000
COST-D5-013	4	1000	500	1000	500	1000	1000
COST-D5-013	8	1000	500	1000	500	1000	1000
COST-D5-013	16	1000	500	1000	500	1000	1000
COST-D5-014	1	500	0	500	0	1000	0
COST-D5-014	2	1000	500	1000	500	1000	1000
COST-D5-014	4	1000	500	1000	500	1000	1000
COST-D5-014	8	1000	500	1000	500	1000	1000
COST-D5-014	16	1000	500	1000	500	1000	1000
COST-D5-015	1	500	0	500	0	1000	0
COST-D5-015	2	1000	500	1000	500	1000	1000
