stage,epoch,base_index,nominal_id,mode,resource,episode,stream_seed
2,0,4,49205,7,4,5,799478
2,0,4,49205,7,4,6,807397
2,0,4,49205,7,4,7,920045
2,0,4,49205,7,4,8,823235
2,0,4,49205,7,4,9,831154
2,0,4,49205,7,4,10,943802
2,0,4,49205,7,4,11,846992
2,0,4,49205,7,4,12,854911
2,0,4,49205,7,4,13,967559
2,0,4,49205,7,4,14,975478
2,0,4,49205,7,4,15,878668
2,0,4,49205,7,4,16,886587
2,0,4,49205,7,4,17,894506
2,0,4,49205,7,4,18,902425
2,0,4,49205,7,4,19,910344
2,0,4,49205,8,0,0,813534
2,0,4,49205,8,0,1,926182
2,0,4,49205,8,0,2,829372
2,0,4,49205,8,0,3,837291
2,0,4,49205,8,0,4,949939
2,0,4,49205,8,0,5,853129
2,0,4,49205,8,0,6,861048
2,0,4,49205,8,0,7,868967
2,0,4,49205,8,0,8,876886
2,0,4,49205,8,0,9,617905
2,0,4,49205,8,0,10,892724
2,0,4,49205,8,0,11,900643
2,0,4,49205,8,0,12,908562
2,0,4,49205,8,0,13,916481
2,0,4,49205,8,0,14,552771
2,0,4,49205,8,0,15,560690
2,0,4,49205,8,0,16,149693
2,0,4,49205,8,0,17,681257
2,0,4,49205,8,0,18,898634
2,0,4,49205,8,0,19,697095
2,0,4,49205,8,1,0,76640
2,0,4,49205,8,1,1,294017
2,0,4,49205,8,1,2,930310
2,0,4,49205,8,1,3,624042
2,0,4,49205,8,1,4,841419
2,0,4,49205,8,1,5,11506
2,0,4,49205,8,1,6,961986
2,0,4,49205,8,1,7,132073
2,0,4,49205,8,1,8,82550
2,0,4,49205,8,1,9,671556
2,0,4,49205,8,1,10,155830
2,0,4,49205,8,1,11,687394
2,0,4,49205,8,1,12,276397
2,0,4,49205,8,1,13,179587
2,0,4,49205,8,1,14,920609
2,0,4,49205,8,1,15,719070
2,0,4,49205,8,1,16,412802
2,0,4,49205,8,1,17,106534
2,0,4,49205,8,1,18,219182
2,0,4,49205,8,1,19,227101
2,0,4,49205,8,2,0,758665
2,0,4,49205,8,2,1,242939
2,0,4,49205,8,2,2,774503
2,0,4,49205,8,2,3,306064
2,0,4,49205,8,2,4,476154
2,0,4,49205,8,2,5,484073
2,0,4,49205,8,2,6,282534
2,0,4,49205,8,2,7,290453
2,0,4,49205,8,2,8,298372
2,0,4,49205,8,2,9,515749
2,0,4,49205,8,2,10,256768
2,0,4,49205,8,2,11,845774
2,0,4,49205,8,2,12,330048
2,0,4,49205,8,2,13,337967
2,0,4,49205,8,2,14,345886
2,0,4,49205,8,2,15,353805
2,0,4,49205,8,2,16,256995
2,0,4,49205,8,2,17,369643
2,0,4,49205,8,2,18,377562
2,0,4,49205,8,2,19,385481
2,0,4,49205,8,3,0,393400
2,0,4,49205,8,3,1,401319
2,0,4,49205,8,3,2,409238
2,0,4,49205,8,3,3,417157
2,0,4,49205,8,3,4,425076
2,0,4,49205,8,3,5,432995
2,0,4,49205,8,3,6,440914
2,0,4,49205,8,3,7,448833
2,0,4,49205,8,3,8,456752
2,0,4,49205,8,3,9,464671
2,0,4,49205,8,3,10,472590
2,0,4,49205,8,3,11,480509
2,0,4,49205,8,3,12,488428
2,0,4,49205,8,3,13,496347
2,0,4,49205,8,3,14,504266
2,0,4,49205,8,3,15,407456
2,0,4,49205,8,3,16,415375
2,0,4,49205,8,3,17,423294
2,0,4,49205,8,3,18,431213
2,0,4,49205,8,3,19,439132
2,0,4,49205,8,4,0,447051
2,0,4,49205,8,4,1,454970
2,0,4,49205,8,4,2,567618
2,0,4,49205,8,4,3,470808
2,0,4,49205,8,4,4,478727
2,0,4,49205,8,4,5,800833
2,0,4,49205,8,4,6,704023
2,0,4,49205,8,4,7,607213
2,0,4,49205,8,4,8,719861
2,0,4,49205,8,4,9,518322
2,0,4,49205,8,4,10,735699
2,0,4,49205,8,4,11,743618
2,0,4,49205,8,4,12,751537
2,0,4,49205,8,4,13,654727
2,0,4,49205,8,4,14,662646
2,0,4,49205,8,4,15,670565
2,0,4,49205,8,4,16,678484
2,0,4,49205,8,4,17,791132
2,0,4,49205,8,4,18,694322
2,0,4,49205,8,4,19,320457
2,0,5,49206,0,0,0,338531
2,0,5,49206,0,0,1,555908
2,0,5,49206,0,0,2,144911
2,0,5,49206,0,0,3,362288
2,0,5,49206,0,0,4,370207
2,0,5,49206,0,0,5,378126
2,0,5,49206,0,0,6,595503
2,0,5,49206,0,0,7,603422
2,0,5,49206,0,0,8,763357
2,0,5,49206,0,0,9,619260
2,0,5,49206,0,0,10,836637
2,0,5,49206,0,0,11,635098
2,0,5,49206,0,0,12,909917
2,0,5,49206,0,0,13,860394
2,0,5,49206,0,0,14,449397
2,0,5,49206,0,0,15,457316
2,0,5,49206,0,0,16,674693
2,0,5,49206,0,0,17,473154
2,0,5,49206,0,0,18,690531
2,0,5,49206,0,0,19,698450
2,0,5,49206,0,1,0,496911
2,0,5,49206,0,1,1,28472
2,0,5,49206,0,1,2,722207
2,0,5,49206,0,1,3,520668
2,0,5,49206,0,1,4,738045
2,0,5,49206,0,1,5,745964
2,0,5,49206,0,1,6,753883
2,0,5,49206,0,1,7,238157
2,0,5,49206,0,1,8,246076
2,0,5,49206,0,1,9,463453
2,0,5,49206,0,1,10,576101
2,0,5,49206,0,1,11,584020
2,0,5,49206,0,1,12,591939
2,0,5,49206,0,1,13,76213
2,0,5,49206,0,1,14,817235
2,0,5,49206,0,1,15,510967
2,0,5,49206,0,1,16,518886
2,0,5,49206,0,1,17,631534
2,0,5,49206,0,1,18,848911
2,0,5,49206,0,1,19,856830
2,0,5,49206,0,2,0,550562
2,0,5,49206,0,2,1,139565
2,0,5,49206,0,2,2,880587
2,0,5,49206,0,2,3,155403
2,0,5,49206,0,2,4,791696
2,0,5,49206,0,2,5,799615
2,0,5,49206,0,2,6,912263
2,0,5,49206,0,2,7,920182
2,0,5,49206,0,2,8,242285
2,0,5,49206,0,2,9,202917
2,0,5,49206,0,2,10,839210
2,0,5,49206,0,2,11,951858
2,0,5,49206,0,2,12,855048
2,0,5,49206,0,2,13,653509
2,0,5,49206,0,2,14,870886
2,0,5,49206,0,2,15,878805
2,0,5,49206,0,2,16,258350
2,0,5,49206,0,2,17,999372
2,0,5,49206,0,2,18,588375
2,0,5,49206,0,2,19,910481
2,0,5,49206,0,3,0,918400
2,0,5,49206,0,3,1,612132
2,0,5,49206,0,3,2,38964
2,0,5,49206,0,3,3,627970
2,0,5,49206,0,3,4,321702
2,0,5,49206,0,3,5,957995
2,0,5,49206,0,3,6,337540
2,0,5,49206,0,3,7,78559
2,0,5,49206,0,3,8,353378
2,0,5,49206,0,3,9,989671
2,0,5,49206,0,3,10,369216
2,0,5,49206,0,3,11,272406
2,0,5,49206,0,3,12,537070
2,0,5,49206,0,3,13,288244
2,0,5,49206,0,3,14,400892
2,0,5,49206,0,3,15,456098
2,0,5,49206,0,3,16,416730
2,0,5,49206,0,3,17,424649
2,0,5,49206,0,3,18,851484
2,0,5,49206,0,3,19,440487
2,0,5,49206,0,4,0,448406
2,0,5,49206,0,4,1,351596
2,0,5,49206,0,4,2,987889
2,0,5,49206,0,4,3,728908
2,0,5,49206,0,4,4,794269
2,0,5,49206,0,4,5,849475
2,0,5,49206,0,4,6,438478
2,0,5,49206,0,4,7,922755
2,0,5,49206,0,4,8,454316
2,0,5,49206,0,4,9,519677
2,0,5,49206,0,4,10,470154
2,0,5,49206,0,4,11,954431
2,0,5,49206,0,4,12,648163
2,0,5,49206,0,4,13,493911
2,0,5,49206,0,4,14,768730
2,0,5,49206,0,4,15,986107
2,0,5,49206,0,4,16,41310
2,0,5,49206,0,4,17,897216
2,0,5,49206,0,4,18,800406
2,0,5,49206,0,4,19,960341
2,0,5,49206,1,0,0,339886
2,0,5,49206,1,0,1,824163
2,0,5,49206,1,0,2,832082
2,0,5,49206,1,0,3,840001
2,0,5,49206,1,0,4,952649
2,0,5,49206,1,0,5,646381
2,0,5,49206,1,0,6,968487
2,0,5,49206,1,0,7,871677
2,0,5,49206,1,0,8,879596
2,0,5,49206,1,0,9,201699
2,0,5,49206,1,0,10,314347
2,0,5,49206,1,0,11,8079
2,0,5,49206,1,0,12,225456
2,0,5,49206,1,0,13,500275
2,0,5,49206,1,0,14,508194
2,0,5,49206,1,0,15,39755
2,0,5,49206,1,0,16,361861
2,0,5,49206,1,0,17,369780
2,0,5,49206,1,0,18,539870
2,0,5,49206,1,0,19,547789
2,0,5,49206,1,1,0,393537
2,0,5,49206,1,1,1,773085
2,0,5,49206,1,1,2,571546
2,0,5,49206,1,1,3,579465
2,0,5,49206,1,1,4,587384
2,0,5,49206,1,1,5,700032
2,0,5,49206,1,1,6,603222
2,0,5,49206,1,1,7,715870
2,0,5,49206,1,1,8,619060
2,0,5,49206,1,1,9,731708
2,0,5,49206,1,1,10,634898
2,0,5,49206,1,1,11,642817
2,0,5,49206,1,1,12,650736
2,0,5,49206,1,1,13,658655
2,0,5,49206,1,1,14,190216
2,0,5,49206,1,1,15,674493
2,0,5,49206,1,1,16,682412
2,0,5,49206,1,1,17,690331
2,0,5,49206,1,1,18,802979
2,0,5,49206,1,1,19,810898
2,0,5,49206,1,2,0,818817
2,0,5,49206,1,2,1,931465
2,0,5,49206,1,2,2,939384
2,0,5,49206,1,2,3,261487
2,0,5,49206,1,2,4,850493
2,0,5,49206,1,2,5,591512
2,0,5,49206,1,2,6,971060
2,0,5,49206,1,2,7,607350
2,0,5,49206,1,2,8,986898
2,0,5,49206,1,2,9,309001
2,0,5,49206,1,2,10,2733
2,0,5,49206,1,2,11,10652
2,0,5,49206,1,2,12,228029
2,0,5,49206,1,2,13,26490
2,0,5,49206,1,2,14,34409
2,0,5,49206,1,2,15,775431
2,0,5,49206,1,2,16,259705
2,0,5,49206,1,2,17,267624
2,0,5,49206,1,2,18,275543
2,0,5,49206,1,2,19,540207
2,0,5,49206,1,3,0,815026
2,0,5,49206,1,3,1,299300
2,0,5,49206,1,3,2,202490
2,0,5,49206,1,3,3,315138
2,0,5,49206,1,3,4,846702
2,0,5,49206,1,3,5,121518
2,0,5,49206,1,3,6,338895
2,0,5,49206,1,3,7,289372
2,0,5,49206,1,3,8,145275
2,0,5,49206,1,3,9,362652
2,0,5,49206,1,3,10,894216
2,0,5,49206,1,3,11,425777
2,0,5,49206,1,3,12,433696
2,0,5,49206,1,3,13,336886
2,0,5,49206,1,3,14,135347
2,0,5,49206,1,3,15,457453
2,0,5,49206,1,3,16,418085
2,0,5,49206,1,3,17,578020
2,0,5,49206,1,3,18,481210
2,0,5,49206,1,3,19,593858
2,0,5,49206,1,4,0,601777
2,0,5,49206,1,4,1,609696
2,0,5,49206,1,4,2,512886
2,0,5,49206,1,4,3,206618
2,0,5,49206,1,4,4,738182
2,0,5,49206,1,4,5,12998
2,0,5,49206,1,4,6,706733
2,0,5,49206,1,4,7,343023
2,0,5,49206,1,4,8,455671
2,0,5,49206,1,4,9,463590
2,0,5,49206,1,4,10,471509
2,0,5,49206,1,4,11,479428
2,0,5,49206,1,4,12,754247
2,0,5,49206,1,4,13,762166
2,0,5,49206,1,4,14,398456
2,0,5,49206,1,4,15,301646
2,0,5,49206,1,4,16,623752
2,0,5,49206,1,4,17,526942
2,0,5,49206,1,4,18,534861
2,0,5,49206,1,4,19,809680
2,0,5,49206,2,0,0,189225
2,0,5,49206,2,0,1,197144
2,0,5,49206,2,0,2,623979
2,0,5,49206,2,0,3,422440
2,0,5,49206,2,0,4,430359
2,0,5,49206,2,0,5,647736
2,0,5,49206,2,0,6,446197
2,0,5,49206,2,0,7,454116
2,0,5,49206,2,0,8,462035
2,0,5,49206,2,0,9,679412
2,0,5,49206,2,0,10,106244
2,0,5,49206,2,0,11,695250
2,0,5,49206,2,0,12,703169
2,0,5,49206,2,0,13,25272
2,0,5,49206,2,0,14,719007
2,0,5,49206,2,0,15,517468
2,0,5,49206,2,0,16,734845
2,0,5,49206,2,0,17,742764
2,0,5,49206,2,0,18,750683
2,0,5,49206,2,0,19,444415
2,0,5,49206,2,1,0,766521
2,0,5,49206,2,1,1,774440
2,0,5,49206,2,1,2,887088
2,0,5,49206,2,1,3,580820
2,0,5,49206,2,1,4,798197
2,0,5,49206,2,1,5,596658
2,0,5,49206,2,1,6,814035
2,0,5,49206,2,1,7,612496
2,0,5,49206,2,1,8,620415
2,0,5,49206,2,1,9,628334
2,0,5,49206,2,1,10,845711
2,0,5,49206,2,1,11,644172
2,0,5,49206,2,1,12,489920
2,0,5,49206,2,1,13,869468
2,0,5,49206,2,1,14,877387
2,0,5,49206,2,1,15,675848
2,0,5,49206,2,1,16,683767
2,0,5,49206,2,1,17,901144
2,0,5,49206,2,1,18,699605
2,0,5,49206,2,1,19,707524
2,0,5,49206,2,2,0,343814
2,0,5,49206,2,2,1,932820
2,0,5,49206,2,2,2,940739
2,0,5,49206,2,2,3,367571
2,0,5,49206,2,2,4,956577
2,0,5,49206,2,2,5,755038
2,0,5,49206,2,2,6,762957
2,0,5,49206,2,2,7,399247
2,0,5,49206,2,2,8,988253
2,0,5,49206,2,2,9,996172
2,0,5,49206,2,2,10,794633
2,0,5,49206,2,2,11,430923
2,0,5,49206,2,2,12,19926
2,0,5,49206,2,2,13,923119
2,0,5,49206,2,2,14,826309
2,0,5,49206,2,2,15,834228
2,0,5,49206,2,2,16,470518
2,0,5,49206,2,2,17,164250
2,0,5,49206,2,2,18,800543
2,0,5,49206,2,2,19,284817
2,0,5,49206,2,3,0,502194
2,0,5,49206,2,3,1,300655
2,0,5,49206,2,3,2,994390
2,0,5,49206,2,3,3,316493
2,0,5,49206,2,3,4,219683
2,0,5,49206,2,3,5,122873
2,0,5,49206,2,3,6,863895
2,0,5,49206,2,3,7,557627
2,0,5,49206,2,3,8,251359
2,0,5,49206,2,3,9,259278
2,0,5,49206,2,3,10,57739
2,0,5,49206,2,3,11,531861
2,0,5,49206,2,3,12,597222
2,0,5,49206,2,3,13,605141
2,0,5,49206,2,3,14,660347
2,0,5,49206,2,3,15,306792
2,0,5,49206,2,3,16,628898
2,0,5,49206,2,3,17,322630
2,0,5,49206,2,3,18,644736
2,0,5,49206,2,3,19,338468
2,0,5,49206,2,4,0,555845
2,0,5,49206,2,4,1,563764
2,0,5,49206,2,4,2,676412
2,0,5,49206,2,4,3,579602
2,0,5,49206,2,4,4,692250
2,0,5,49206,2,4,5,862340
2,0,5,49206,2,4,6,603359
2,0,5,49206,2,4,7,87633
2,0,5,49206,2,4,8,723926
2,0,5,49206,2,4,9,627116
2,0,5,49206,2,4,10,635035
2,0,5,49206,2,4,11,433496
2,0,5,49206,2,4,12,593431
2,0,5,49206,2,4,13,658792
2,0,5,49206,2,4,14,666711
2,0,5,49206,2,4,15,407730
2,0,5,49206,2,4,16,892007
2,0,5,49206,2,4,17,690468
2,0,5,49206,2,4,18,698387
2,0,5,49206,2,4,19,125219
2,0,5,49206,3,0,0,295309
2,0,5,49206,3,0,1,198499
2,0,5,49206,3,0,2,101689
2,0,5,49206,3,0,3,4879
2,0,5,49206,3,0,4,222256
2,0,5,49206,3,0,5,125446
2,0,5,49206,3,0,6,238094
2,0,5,49206,3,0,7,246013
2,0,5,49206,3,0,8,253932
2,0,5,49206,3,0,9,261851
2,0,5,49206,3,0,10,269770
2,0,5,49206,3,0,11,277689
2,0,5,49206,3,0,12,285608
2,0,5,49206,3,0,13,293527
2,0,5,49206,3,0,14,301446
2,0,5,49206,3,0,15,204636
2,0,5,49206,3,0,16,317284
2,0,5,49206,3,0,17,325203
2,0,5,49206,3,0,18,542580
2,0,5,49206,3,0,19,550499
2,0,5,49206,3,1,0,139502
2,0,5,49206,3,1,1,252150
2,0,5,49206,3,1,2,574256
2,0,5,49206,3,1,3,163259
2,0,5,49206,3,1,4,275907
2,0,5,49206,3,1,5,283826
2,0,5,49206,3,1,6,187016
2,0,5,49206,3,1,7,718580
2,0,5,49206,3,1,8,307583
2,0,5,49206,3,1,9,734418
2,0,5,49206,3,1,10,218692
2,0,5,49206,3,1,11,331340
2,0,5,49206,3,1,12,339259
2,0,5,49206,3,1,13,347178
2,0,5,49206,3,1,14,355097
2,0,5,49206,3,1,15,363016
2,0,5,49206,3,1,16,370935
2,0,5,49206,3,1,17,378854
2,0,5,49206,3,1,18,386773
2,0,5,49206,3,1,19,394692
2,0,5,49206,3,2,0,612069
2,0,5,49206,3,2,1,619988
2,0,5,49206,3,2,2,418449
2,0,5,49206,3,2,3,635826
2,0,5,49206,3,2,4,853203
2,0,5,49206,3,2,5,861122
2,0,5,49206,3,2,6,554854
2,0,5,49206,3,2,7,562773
2,0,5,49206,3,2,8,570692
2,0,5,49206,3,2,9,578611
2,0,5,49206,3,2,10,586530
2,0,5,49206,3,2,11,699178
2,0,5,49206,3,2,12,602368
2,0,5,49206,3,2,13,610287
2,0,5,49206,3,2,14,618206
2,0,5,49206,3,2,15,730854
2,0,5,49206,3,2,16,262415
2,0,5,49206,3,2,17,956150
2,0,5,49206,3,2,18,173524
2,0,5,49206,3,2,19,971988
2,0,5,49206,3,3,0,189362
2,0,5,49206,3,3,1,302010
2,0,5,49206,3,3,2,995745
2,0,5,49206,3,3,3,108390
2,0,5,49206,3,3,4,116309
2,0,5,49206,3,3,5,228957
2,0,5,49206,3,3,6,132147
2,0,5,49206,3,3,7,244795
2,0,5,49206,3,3,8,147985
2,0,5,49206,3,3,9,841720
2,0,5,49206,3,3,10,268552
2,0,5,49206,3,3,11,276471
2,0,5,49206,3,3,12,284390
2,0,5,49206,3,3,13,768667
2,0,5,49206,3,3,14,195499
2,0,5,49206,3,3,15,98689
2,0,5,49206,3,3,16,316066
2,0,5,49206,3,3,17,219256
2,0,5,49206,3,3,18,227175
2,0,5,49206,3,3,19,235094
2,0,5,49206,3,4,0,243013
2,0,5,49206,3,4,1,460390
2,0,5,49206,3,4,2,468309
2,0,5,49206,3,4,3,266770
2,0,5,49206,3,4,4,484147
2,0,5,49206,3,4,5,863695
2,0,5,49206,3,4,6,814172
2,0,5,49206,3,4,7,31546
2,0,5,49206,3,4,8,306365
2,0,5,49206,3,4,9,523742
2,0,5,49206,3,4,10,322203
2,0,5,49206,3,4,11,225393
2,0,5,49206,3,4,12,547499
2,0,5,49206,3,4,13,649992
2,0,5,49206,3,4,14,668066
2,0,5,49206,3,4,15,942885
2,0,5,49206,3,4,16,893362
2,0,5,49206,3,4,17,320194
2,0,5,49206,3,4,18,328113
2,0,5,49206,3,4,19,231303
2,0,5,49206,4,0,0,877751
2,0,5,49206,4,0,1,95125
2,0,5,49206,4,0,2,893589
2,0,5,49206,4,0,3,901508
2,0,5,49206,4,0,4,909427
2,0,5,49206,4,0,5,126801
2,0,5,49206,4,0,6,29991
2,0,5,49206,4,0,7,142639
2,0,5,49206,4,0,8,255287
2,0,5,49206,4,0,9,158477
2,0,5,49206,4,0,10,632599
2,0,5,49206,4,0,11,69586
2,0,5,49206,4,0,12,868050
2,0,5,49206,4,0,13,294882
2,0,5,49206,4,0,14,302801
2,0,5,49206,4,0,15,101262
2,0,5,49206,4,0,16,4452
2,0,5,49206,4,0,17,12371
2,0,5,49206,4,0,18,334477
2,0,5,49206,4,0,19,237667
2,0,5,49206,4,1,0,36128
2,0,5,49206,4,1,1,253505
2,0,5,49206,4,1,2,261424
2,0,5,49206,4,1,3,59885
2,0,5,49206,4,1,4,277262
2,0,5,49206,4,1,5,285181
2,0,5,49206,4,1,6,293100
2,0,5,49206,4,1,7,91561
2,0,5,49206,4,1,8,99480
2,0,5,49206,4,1,9,421586
2,0,5,49206,4,1,10,10589
2,0,5,49206,4,1,11,123237
2,0,5,49206,4,1,12,131156
2,0,5,49206,4,1,13,139075
2,0,5,49206,4,1,14,356452
2,0,5,49206,4,1,15,50184
2,0,5,49206,4,1,16,162832
2,0,5,49206,4,1,17,380209
2,0,5,49206,4,1,18,178670
2,0,5,49206,4,1,19,396047
2,0,5,49206,4,2,0,718153
2,0,5,49206,4,2,1,202427
2,0,5,49206,4,2,2,419804
2,0,5,49206,4,2,3,637181
2,0,5,49206,4,2,4,435642
2,0,5,49206,4,2,5,443561
2,0,5,49206,4,2,6,660938
2,0,5,49206,4,2,7,459399
2,0,5,49206,4,2,8,724063
2,0,5,49206,4,2,9,265779
2,0,5,49206,4,2,10,739901
2,0,5,49206,4,2,11,281617
2,0,5,49206,4,2,12,498994
2,0,5,49206,4,2,13,297455
2,0,5,49206,4,2,14,514832
2,0,5,49206,4,2,15,313293
2,0,5,49206,4,2,16,740128
2,0,5,49206,4,2,17,538589
2,0,5,49206,4,2,18,374182
2,0,5,49206,4,2,19,973343
2,0,5,49206,4,3,0,352888
2,0,5,49206,4,3,1,884452
2,0,5,49206,4,3,2,787642
2,0,5,49206,4,3,3,947577
2,0,5,49206,4,3,4,908209
2,0,5,49206,4,3,5,916128
2,0,5,49206,4,3,6,924047
2,0,5,49206,4,3,7,979253
2,0,5,49206,4,3,8,416240
2,0,5,49206,4,3,9,528888
2,0,5,49206,4,3,10,573939
2,0,5,49206,4,3,11,581858
2,0,5,49206,4,3,12,18845
2,0,5,49206,4,3,13,597696
2,0,5,49206,4,3,14,605615
2,0,5,49206,4,3,15,623689
2,0,5,49206,4,3,16,411995
2,0,5,49206,4,3,17,629372
2,0,5,49206,4,3,18,856904
2,0,5,49206,4,3,19,645210
2,0,5,49206,4,4,0,82197
2,0,5,49206,4,4,1,813064
2,0,5,49206,4,4,2,925712
2,0,5,49206,4,4,3,991073
2,0,5,49206,4,4,4,66586
2,0,5,49206,4,4,5,844740
2,0,5,49206,4,4,6,663511
2,0,5,49206,4,4,7,928175
2,0,5,49206,4,4,8,40820
2,0,5,49206,4,4,9,237887
2,0,5,49206,4,4,10,732319
2,0,5,49206,4,4,11,159151
2,0,5,49206,4,4,12,119783
2,0,5,49206,4,4,13,756076
2,0,5,49206,4,4,14,916011
2,0,5,49206,4,4,15,305711
2,0,5,49206,4,4,16,999446
2,0,5,49206,4,4,17,216820
2,0,5,49206,4,4,18,120010
2,0,5,49206,4,4,19,813745
2,0,5,49206,5,0,0,564919
2,0,5,49206,5,0,1,572838
2,0,5,49206,5,0,2,685486
2,0,5,49206,5,0,3,588676
2,0,5,49206,5,0,4,596595
2,0,5,49206,5,0,5,709243
2,0,5,49206,5,0,6,717162
2,0,5,49206,5,0,7,725081
2,0,5,49206,5,0,8,733000
2,0,5,49206,5,0,9,740919
2,0,5,49206,5,0,10,748838
2,0,5,49206,5,0,11,756757
2,0,5,49206,5,0,12,764676
2,0,5,49206,5,0,13,877324
2,0,5,49206,5,0,14,780514
2,0,5,49206,5,0,15,893162
2,0,5,49206,5,0,16,796352
2,0,5,49206,5,0,17,909000
2,0,5,49206,5,0,18,916919
2,0,5,49206,5,0,19,820109
2,0,5,49206,5,1,0,932757
2,0,5,49206,5,1,1,835947
2,0,5,49206,5,1,2,843866
2,0,5,49206,5,1,3,956514
2,0,5,49206,5,1,4,859704
2,0,5,49206,5,1,5,867623
2,0,5,49206,5,1,6,875542
2,0,5,49206,5,1,7,988190
2,0,5,49206,5,1,8,891380
2,0,5,49206,5,1,9,899299
2,0,5,49206,5,1,10,907218
2,0,5,49206,5,1,11,915137
2,0,5,49206,5,1,12,27782
2,0,5,49206,5,1,13,35701
2,0,5,49206,5,1,14,938894
2,0,5,49206,5,1,15,946813
2,0,5,49206,5,1,16,850003
2,0,5,49206,5,1,17,276835
2,0,5,49206,5,1,18,17854
2,0,5,49206,5,1,19,292673
2,0,5,49206,5,2,0,91134
2,0,5,49206,5,2,1,517969
2,0,5,49206,5,2,2,840075
2,0,5,49206,5,2,3,905436
2,0,5,49206,5,2,4,332268
2,0,5,49206,5,2,5,130729
2,0,5,49206,5,2,6,138648
2,0,5,49206,5,2,7,356025
2,0,5,49206,5,2,8,49757
2,0,5,49206,5,2,9,162405
2,0,5,49206,5,2,10,65595
2,0,5,49206,5,2,11,178243
2,0,5,49206,5,2,12,395620
2,0,5,49206,5,2,13,194081
2,0,5,49206,5,2,14,202000
2,0,5,49206,5,2,15,628835
2,0,5,49206,5,2,16,217838
2,0,5,49206,5,2,17,225757
2,0,5,49206,5,2,18,443134
2,0,5,49206,5,2,19,136866
2,0,5,49206,5,3,0,249514
2,0,5,49206,5,3,1,152704
2,0,5,49206,5,3,2,684268
2,0,5,49206,5,3,3,168542
2,0,5,49206,5,3,4,71732
2,0,5,49206,5,3,5,812754
2,0,5,49206,5,3,6,506486
2,0,5,49206,5,3,7,247505
2,0,5,49206,5,3,8,836511
2,0,5,49206,5,3,9,368072
2,0,5,49206,5,3,10,747620
2,0,5,49206,5,3,11,127165
2,0,5,49206,5,3,12,344542
2,0,5,49206,5,3,13,295019
2,0,5,49206,5,3,14,569838
2,0,5,49206,5,3,15,577757
2,0,5,49206,5,3,16,585676
2,0,5,49206,5,3,17,221966
2,0,5,49206,5,3,18,496785
2,0,5,49206,5,3,19,818891
2,0,5,49206,5,4,0,512623
2,0,5,49206,5,4,1,520542
2,0,5,49206,5,4,2,528461
2,0,5,49206,5,4,3,431651
2,0,5,49206,5,4,4,439570
2,0,5,49206,5,4,5,552218
2,0,5,49206,5,4,6,455408
2,0,5,49206,5,4,7,672785
2,0,5,49206,5,4,8,575975
2,0,5,49206,5,4,9,2807
2,0,5,49206,5,4,10,591813
2,0,5,49206,5,4,11,704461
2,0,5,49206,5,4,12,921838
2,0,5,49206,5,4,13,929757
2,0,5,49206,5,4,14,832947
2,0,5,49206,5,4,15,945595
2,0,5,49206,5,4,16,534598
2,0,5,49206,5,4,17,542517
2,0,5,49206,5,4,18,550436
2,0,5,49206,5,4,19,558355
2,0,5,49206,6,0,0,718290
2,0,5,49206,6,0,1,783651
2,0,5,49206,6,0,2,582112
2,0,5,49206,6,0,3,590031
2,0,5,49206,6,0,4,16863
2,0,5,49206,6,0,5,443698
2,0,5,49206,6,0,6,613788
2,0,5,49206,6,0,7,459536
2,0,5,49206,6,0,8,629626
2,0,5,49206,6,0,9,637545
2,0,5,49206,6,0,10,645464
2,0,5,49206,6,0,11,653383
2,0,5,49206,6,0,12,661302
2,0,5,49206,6,0,13,669221
2,0,5,49206,6,0,14,96053
2,0,5,49206,6,0,15,894517
2,0,5,49206,6,0,16,216620
2,0,5,49206,6,0,17,700897
2,0,5,49206,6,0,18,232458
2,0,5,49206,6,0,19,240377
2,0,5,49206,6,1,0,724654
2,0,5,49206,6,1,1,732573
2,0,5,49206,6,1,2,740492
2,0,5,49206,6,1,3,748411
2,0,5,49206,6,1,4,279972
2,0,5,49206,6,1,5,659520
2,0,5,49206,6,1,6,772168
2,0,5,49206,6,1,7,780087
2,0,5,49206,6,1,8,788006
2,0,5,49206,6,1,9,795925
2,0,5,49206,6,1,10,222757
2,0,5,49206,6,1,11,230676
2,0,5,49206,6,1,12,610224
2,0,5,49206,6,1,13,827601
2,0,5,49206,6,1,14,835520
2,0,5,49206,6,1,15,633981
2,0,5,49206,6,1,16,689187
2,0,5,49206,6,1,17,859277
2,0,5,49206,6,1,18,867196
2,0,5,49206,6,1,19,875115
2,0,5,49206,6,2,0,778305
2,0,5,49206,6,2,1,786224
2,0,5,49206,6,2,2,898872
2,0,5,49206,6,2,3,906791
2,0,5,49206,6,2,4,705252
2,0,5,49206,6,2,5,922629
2,0,5,49206,6,2,6,930548
2,0,5,49206,6,2,7,729009
2,0,5,49206,6,2,8,841657
2,0,5,49206,6,2,9,744847
2,0,5,49206,6,2,10,171679
2,0,5,49206,6,2,11,760685
2,0,5,49206,6,2,12,768604
2,0,5,49206,6,2,13,195436
2,0,5,49206,6,2,14,203355
2,0,5,49206,6,2,15,792361
2,0,5,49206,6,2,16,800280
2,0,5,49206,6,2,17,808199
2,0,5,49206,6,2,18,816118
2,0,5,49206,6,2,19,138221
2,0,5,49206,6,3,0,831956
