trial_idx,fixture_id,fixture_path,task,truth,stratum,judgment,confidence,measure,operations,percept_bytes,program,tests,decision,chain_hash
7865,r21n_pitchdisc_213,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_213.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b4e2a1ecd84cb259528f9fad9aadae74f83d98c9e8af88ef56f7bf5d50dda731
7866,r21n_pitchdisc_214,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_214.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,7,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,0eb4038ea19ccc7cbaa2e310b1957b092409e28671bb4112559eed66ee0c5016
7867,r21n_pitchdisc_215,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_215.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,157,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,9da9562071a12c01c1dd595fcfcf1efe093e49623fb16f55002ce870bce6b131
7868,r21n_pitchdisc_216,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_216.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,fc147c455c5d3d293b9403a5e4061639bd136e0e4f5feae430adb480f262087a
7869,r21n_pitchdisc_217,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_217.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,41,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c21731f83d5988fe30cf112916c685ad1b26f1d08c783a7fc2f90e8c8d2dd726
7870,r21n_pitchdisc_218,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_218.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,7,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,6e8600a6b98d8faed39bab017fec6ca6fcd837fef3c57ce706d3245e3f45cad7
7871,r21n_pitchdisc_219,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_219.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,d3099af3d7ca62a762edd8912e78128d725af5eb98a1354be4575e9db687642f
7872,r21n_pitchdisc_22,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_22.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,6,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c40dd12de80f8e1a54eb7155ee7b9ad4fa31f179c857c79bb78172c9f64a8f59
7873,r21n_pitchdisc_220,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_220.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,138,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c258312408ea66e20f1585972fdc8fcdda5374988f1193d80beebf782b483744
7874,r21n_pitchdisc_221,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_221.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,35,6000,23,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4fc1754925bd63cb5ac85c6f054c6719f1b4a8746993edfcf91c6aff2fdce4c7
7875,r21n_pitchdisc_222,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_222.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4e1f8e31010a537b01a8644717ee74fe1f2a33d9251ee518f5e298f0d9d44dc3
7876,r21n_pitchdisc_223,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_223.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,192,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,6eabd93bcaf47f3141f6b8d3881f52c9eec69cd4c830df62a4d5940ba237e141
7877,r21n_pitchdisc_224,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_224.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,238,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4b9690ec8d55157ccbe2224d8cf7f398d1079ce0c61944d768257e278ffa813d
7878,r21n_pitchdisc_225,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_225.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,408920a4d241db93cfbd126e1e77d0ceb0997aca2ca8a6e4628f8b72c4c26a6f
7879,r21n_pitchdisc_226,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_226.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,5,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,28998db7ced979a4b54152cf312c2c68c34e4af066abae41f16cbbd04ae80c88
7880,r21n_pitchdisc_227,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_227.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,164,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,a3fe1ef6039ab0d4b5385fe3b0bf5560c52cf0bbdb486997b37c6ab2524f1915
7881,r21n_pitchdisc_228,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_228.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,cef94ee24cf25647db89eec239d29c34afc1e1115731dc02961c76e549e07ab0
7882,r21n_pitchdisc_229,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_229.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,29,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,de8ae28f49e8dd8470de64fc53d9839c281ebda180b8f471f0bea77eec0488d2
7883,r21n_pitchdisc_23,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_23.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,171,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,7b36eee84d46f8d91cef5200ba0563055a10ab4a71be59b637bb784784ebf4d6
7884,r21n_pitchdisc_230,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_230.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,6,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,faaa1eb79c427e66217cd3aac6edd2ef384dee0659a80b5db2c6c6f176af6993
7885,r21n_pitchdisc_231,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_231.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,32087364b34cb6cc5f9e9453bc07f136d93790b721cf3e20417e5ee73a0c010e
7886,r21n_pitchdisc_232,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_232.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,212,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,6fce18fc8ce62c2848b3af016234d06576b7d12db22e0a69a773563819b862c2
7887,r21n_pitchdisc_233,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_233.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,38,6000,23,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,864ae2b1bba47259fd97a1e986987afba647b82e7d02ab2add73e21d14c38468
7888,r21n_pitchdisc_234,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_234.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,30a0a27b74fa86589398e6b3bdae6c5b2d17058faa2c1bb421e62a33f9ff608b
7889,r21n_pitchdisc_235,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_235.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,202,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,e597aa87fe418e077c8a5993a25ce6a4b56adfda528d62863e1a0d1bdfa1c4c5
7890,r21n_pitchdisc_236,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_236.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,102,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,16c8ccb56cfa6536e5c57438f0567a9589b6bb53168732b6afb4071b6ef097db
7891,r21n_pitchdisc_237,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_237.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,72760b6e521ee3356239fbb1e9053bea56f040572b0069e74751efb6f48f0c01
7892,r21n_pitchdisc_238,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_238.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,5,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,0f2bcb28eb5f58d2605cd552f580b6b8bcf9a07a6f6cfa389fcd8d8faf37566e
7893,r21n_pitchdisc_239,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_239.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,249,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f41ddc573ec63678c52eeae722b50f61f0bbbbaf91ae87bd75a7c0c44056843d
7894,r21n_pitchdisc_24,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_24.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,61b2efc3ee00f838c7176ee430bed550c43571ffeb0ecfe980e4303104938fc3
7895,r21n_pitchdisc_240,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_240.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f0a3aeb500616ea6aec27f052d35440cf10828a906ad71b0f66e8113a7a12296
7896,r21n_pitchdisc_241,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_241.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,35,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b2f7822c9aabfc92efddf3b35a78b17c35c73badd340cd162e7a3132595eb94a
7897,r21n_pitchdisc_242,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_242.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,7,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1dab4a214a533d1ec16ca6257fa6c3cd75e7090d8839808138945ed8f3387a59
7898,r21n_pitchdisc_243,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_243.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c279383d4665dd4d4841617161118b017fa3bef2ea2662530c5c4098cb15d293
7899,r21n_pitchdisc_244,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_244.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,193,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,04ffd61f8f0205ccb42f022f597013aa28d0fb31fbe09cbfd5346b14f1c360b8
7900,r21n_pitchdisc_245,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_245.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,34,6000,23,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,aaabc90dd3db1770ffcd68af87d767e5196010a04cd10635ef11b026f38c00e4
7901,r21n_pitchdisc_246,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_246.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1921d406d5d960447117b8150e5f8daab12bd2160503c7ea951ec691a4f80d65
7902,r21n_pitchdisc_247,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_247.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,239,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,2ab7501bb9d640d7d0714006abc8cadbd4bf0577c4e2a28aae27837cc72cb0dd
7903,r21n_pitchdisc_248,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_248.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,130,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4f8518b1f673fed012902a978128bd2f36814fa0560bbe81eb1c04aa89a23210
7904,r21n_pitchdisc_249,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_249.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,39847162454c1e64a0d56f761d37479dbd8800af9841bc4b52962bc60dd5ded0
7905,r21n_pitchdisc_25,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_25.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,37,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,256c21d6abd50c78de0c987de0412963c48d16fd887fbabef6653c8819692210
7906,r21n_pitchdisc_250,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_250.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,5,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,37176dde68ac21da38cb7df9ecee7373d69db0a4297211a2b0e519e6472bf6f3
7907,r21n_pitchdisc_251,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_251.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,150,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,ac4b1534a36d6dd91e9fffc610ed02d0c2862a823a330a147ad7c0ece5e9b2f6
7908,r21n_pitchdisc_252,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_252.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b56cdedc9df5ee09317e154b7c76341d076ad579e829487ddd7d173f15aabaf4
7909,r21n_pitchdisc_253,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_253.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,43,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,766f454057e550483bd4b93661c7f52d69f9df2d8e28e31cf0cd2e26975afa2e
7910,r21n_pitchdisc_254,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_254.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,6,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1c5755320989f927b1eb9637365f6095089bfcd09ef105e5cca99a3993285b89
7911,r21n_pitchdisc_255,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_255.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,9f0ca91de2ec97a5c7c972829dfaee125684258672b287b36f08028e24ef29e4
7912,r21n_pitchdisc_256,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_256.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,130,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,5d5dc9ec71eb0064a69da92e310b8422bdd186a437be81a3361a1ca17d8f3d34
7913,r21n_pitchdisc_257,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_257.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,31,6000,23,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,8c6dd256eabfc3333f313420b4b4daa7a4f9acd8793d15d26b1c9f4b7567a7d0
7914,r21n_pitchdisc_258,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_258.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,3ccd3ed69c472666ee15b88fb3dbb4438eb69f122efd761b63d650edd9f96b7c
7915,r21n_pitchdisc_259,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_259.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,140,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1b8ab17d904888bb650003f8c023f3b2662a67d225e26490cd8a88dcc7bcbe93
7916,r21n_pitchdisc_26,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_26.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,6,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1fcda05835995f8fb4fc8cd20e6f0e326afb7e9ce71ffab03d1d63fe3614abb9
7917,r21n_pitchdisc_260,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_260.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,173,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,95d70708954d292ccc8200d1a278f9fe62c972c21b48077015ef8a8579892a67
7918,r21n_pitchdisc_261,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_261.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,3640fdd1a854f48bf1f80691fa1ee00d7b47adb6fbf1093b7322c484f5eb502b
7919,r21n_pitchdisc_262,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_262.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,low,5,6000,22,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,81089f146d319194105764f3e5a9b9ef98ed721f7e12e158334e08f24dc0a284
7920,r21n_pitchdisc_263,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_263.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,125,6000,24,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,ce4ef4beed7cf5bdd6991db49d0688b1e33b4a92a7b8c16c4bd2f3b5bb3b6186
7921,r21n_pitchdisc_264,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_264.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4ed88eb11ab176d55bcc1a520a98351147cb194f771f55799f501ebf2072dfc6
7922,r21n_pitchdisc_265,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_265.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,26,6000,24,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,4c00b44ff6900d5b2de0ef8095d31eb666df59da7f91b41c14b33ac23115e031
7923,r21n_pitchdisc_266,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_266.r2a,pitchdisc,LOWER,gen_normal,LOWER,low,6,6000,21,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1c959a035eaf4eb29ac770f90e786113b089c23006c32e4c54a51c3bd8764097
7924,r21n_pitchdisc_267,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_267.r2a,pitchdisc,SAME,gen_normal,SAME,high,0,6000,21,JUDGE_PITCHDISC[expect=SAME;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,daa9d0f6bfc2d733f2bb6fa52d1139f9d926e948a9026fb898dac8c50ee04525
7925,r21n_pitchdisc_268,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_268.r2a,pitchdisc,HIGHER,gen_normal,HIGHER,high,126,6000,25,JUDGE_PITCHDISC[expect=HIGHER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,97ddba50a3866909bf6a810eed8aab7f13b0edea27403b7758482118926f826f
7926,r21n_pitchdisc_269,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_pitchdisc_269.r2a,pitchdisc,LOWER,gen_normal,LOWER,high,38,6000,23,JUDGE_PITCHDISC[expect=LOWER;rule=relpermille_lt_5;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,08dcb2dc8dd0de013e2f00f5a22343c3dffb8901523bd8afae241030868ca600
